15829 2.56113e-49, 0
15830 1.35121e-48, 0
15831 3.85727e+06, 3.24e+06
15832 1.69282e-49, 0
15833 2.48141e-49, 0
15834 1.30915e-48, 0
15835 3.83805e+06, 3.24e+06
15836 1.64012e-49, 0
15837 2.40417e-49, 0
15838 1.2684e-48, 0
15839 3.76665e+06, 1.544e+06
15840 1.58907e-49, 0
15841 2.32933e-49, 0
15842 1.22892e-48, 0
15843 3.70942e+06, 1.928e+06
15844 1.53961e-49, 0
15845 2.25683e-49, 0
15846 1.19067e-48, 0
15847 3.68086e+06, 2.792e+06
15848 1.49169e-49, 0
15849 2.18658e-49, 0
15850 1.15361e-48, 0
15851 3.66714e+06, 3.24e+06
15852 1.44525e-49, 0
15853 2.11852e-49, 0
15854 1.1177e-48, 0
15855 3.65384e+06, 3.24e+06
15856 1.40027e-49, 0
15857 2.05258e-49, 0
15858 1.08291e-48, 0
15859 3.65291e+06, 3.624e+06
15860 1.35668e-49, 0
15861 1.98869e-49, 0
15862 1.0492e-48, 0
15863 3.65201e+06, 3.624e+06
15864 1.31445e-49, 0
15865 1.92679e-49, 0
15866 1.01654e-48, 0
15867 3.65114e+06, 3.624e+06
15868 1.27354e-49, 0
15869 1.86681e-49, 0
15870 9.84902e-49, 0
15871 3.6503e+06, 3.624e+06
15872 1.2339e-49, 0
15873 1.8087e-49, 0
15874 9.54245e-49, 0
15875 3.64948e+06, 3.624e+06
15876 1.19549e-49, 0
15877 1.75241e-49, 0
15878 9.24543e-49, 0
15879 3.64869e+06, 3.624e+06
15880 1.15828e-49, 0
15881 1.69786e-49, 0
15882 8.95765e-49, 0
15883 3.64792e+06, 3.624e+06
15884 1.12223e-49, 0
15885 1.64501e-49, 0
15886 8.67883e-49, 0
15887 3.64717e+06, 3.624e+06
15888 1.08729e-49, 0
15889 1.59381e-49, 0
15890 8.40868e-49, 0
15891 3.6345e+06, 3.24e+06
15892 1.05345e-49, 0
15893 1.5442e-49, 0
15894 8.14695e-49, 0
15895 3.62222e+06, 3.24e+06
15896 1.02066e-49, 0
15897 1.49613e-49, 0
15898 7.89336e-49, 0
15899 3.59638e+06, 2.792e+06
15900 9.8889e-50, 0
15901 1.44956e-49, 0
15902 7.64767e-49, 0
15903 3.53249e+06, 1.544e+06
15904 9.58109e-50, 0
15905 1.40444e-49, 0
15906 7.40962e-49, 0
15907 3.52339e+06, 3.24e+06
15908 9.28287e-50, 0
15909 1.36073e-49, 0
15910 7.17898e-49, 0
15911 3.51457e+06, 3.24e+06
15912 8.99392e-50, 0
15913 1.31837e-49, 0
15914 6.95552e-49, 0
15915 3.51797e+06, 3.624e+06
15916 8.71397e-50, 0
15917 1.27733e-49, 0
15918 6.73902e-49, 0
15919 3.52127e+06, 3.624e+06
15920 8.44273e-50, 0
15921 1.23757e-49, 0
15922 6.52926e-49, 0
15923 3.52447e+06, 3.624e+06
15924 8.17994e-50, 0
15925 1.19905e-49, 0
15926 6.32602e-49, 0
15927 3.52757e+06, 3.624e+06
15928 7.92532e-50, 0
15929 1.16173e-49, 0
15930 6.12911e-49, 0
15931 3.53057e+06, 3.624e+06
15932 7.67863e-50, 0
15933 1.12557e-49, 0
15934 5.93833e-49, 0
15935 3.53348e+06, 3.624e+06
15936 7.43962e-50, 0
15937 1.09053e-49, 0
15938 5.75349e-49, 0
15939 3.5363e+06, 3.624e+06
15940 7.20805e-50, 0
15941 1.05659e-49, 0
15942 5.57441e-49, 0
15943 3.53903e+06, 3.624e+06
15944 6.98369e-50, 0
15945 1.0237e-49, 0
15946 5.40089e-49, 0
15947 3.54167e+06, 3.624e+06
15948 6.76631e-50, 0
15949 9.91837e-50, 0
15950 5.23278e-49, 0
15951 3.54423e+06, 3.624e+06
15952 6.5557e-50, 0
15953 9.60964e-50, 0
15954 5.0699e-49, 0
15955 3.54672e+06, 3.624e+06
15956 6.35164e-50, 0
15957 9.31052e-50, 0
15958 4.91209e-49, 0
15959 3.54912e+06, 3.624e+06
15960 6.15393e-50, 0
15961 9.02072e-50, 0
15962 4.75919e-49, 0
15963 3.55145e+06, 3.624e+06
15964 5.96238e-50, 0
15965 8.73993e-50, 0
15966 4.61106e-49, 0
15967 3.55371e+06, 3.624e+06
15968 5.77679e-50, 0
15969 8.46789e-50, 0
15970 4.46753e-49, 0
15971 3.5559e+06, 3.624e+06
15972 5.59698e-50, 0
15973 8.20431e-50, 0
15974 4.32847e-49, 0
15975 3.55802e+06, 3.624e+06
15976 5.42276e-50, 0
15977 7.94894e-50, 0
15978 4.19374e-49, 0
15979 3.56007e+06, 3.624e+06
15980 5.25397e-50, 0
15981 7.70151e-50, 0
15982 4.0632e-49, 0
15983 3.55011e+06, 3.24e+06
15984 5.09043e-50, 0
15985 7.46179e-50, 0
15986 3.93673e-49, 0
15987 3.55241e+06, 3.624e+06
15988 4.93198e-50, 0
15989 7.22953e-50, 0
15990 3.81419e-49, 0
15991 3.55464e+06, 3.624e+06
15992 4.77847e-50, 0
15993 7.0045e-50, 0
15994 3.69547e-49, 0
15995 3.54484e+06, 3.24e+06
15996 4.62973e-50, 0
15997 6.78647e-50, 0
15998 3.58044e-49, 0
15999 3.52141e+06, 2.792e+06
16000 4.48562e-50, 0
16001 6.57523e-50, 0
16002 3.46899e-49, 0
16003 3.5246e+06, 3.624e+06
16004 4.346e-50, 0
16005 6.37056e-50, 0
16006 3.36101e-49, 0
16007 3.5277e+06, 3.624e+06
16008 4.21072e-50, 0
16009 6.17227e-50, 0
16010 3.2564e-49, 0
16011 3.5307e+06, 3.624e+06
16012 4.07965e-50, 0
16013 5.98015e-50, 0
16014 3.15503e-49, 0
16015 3.55751e+06, 4.392e+06
16016 3.95267e-50, 0
16017 5.794e-50, 0
16018 3.05683e-49, 0
16019 3.58348e+06, 4.392e+06
16020 3.82963e-50, 0
16021 5.61365e-50, 0
16022 2.96168e-49, 0
16023 3.60865e+06, 4.392e+06
16024 3.71043e-50, 0
16025 5.43892e-50, 0
16026 2.86949e-49, 0
16027 3.63303e+06, 4.392e+06
16028 3.59494e-50, 0
16029 5.26962e-50, 0
16030 2.78017e-49, 0
16031 3.65665e+06, 4.392e+06
16032 3.48304e-50, 0
16033 5.1056e-50, 0
16034 2.69364e-49, 0
16035 3.67954e+06, 4.392e+06
16036 3.37462e-50, 0
16037 4.94668e-50, 0
16038 2.60979e-49, 0
16039 3.70172e+06, 4.392e+06
16040 3.26958e-50, 0
16041 4.7927e-50, 0
16042 2.52856e-49, 0
16043 3.72321e+06, 4.392e+06
16044 3.16781e-50, 0
16045 4.64352e-50, 0
16046 2.44985e-49, 0
16047 3.74402e+06, 4.392e+06
16048 3.06921e-50, 0
16049 4.49898e-50, 0
16050 2.3736e-49, 0
16051 3.76419e+06, 4.392e+06
16052 2.97367e-50, 0
16053 4.35895e-50, 0
16054 2.29971e-49, 0
16055 3.78373e+06, 4.392e+06
16056 2.88111e-50, 0
16057 4.22327e-50, 0
16058 2.22813e-49, 0
16059 3.80267e+06, 4.392e+06
16060 2.79143e-50, 0
16061 4.09181e-50, 0
16062 2.15878e-49, 0
16063 3.82101e+06, 4.392e+06
16064 2.70454e-50, 0
16065 3.96444e-50, 0
16066 2.09158e-49, 0
16067 3.83878e+06, 4.392e+06
16068 2.62036e-50, 0
16069 3.84104e-50, 0
16070 2.02648e-49, 0
16071 3.856e+06, 4.392e+06
16072 2.5388e-50, 0
16073 3.72149e-50, 0
16074 1.9634e-49, 0
16075 3.87269e+06, 4.392e+06
16076 2.45977e-50, 0
16077 3.60565e-50, 0
16078 1.90229e-49, 0
16079 3.86495e+06, 3.624e+06
16080 2.38321e-50, 0
16081 3.49342e-50, 0
16082 1.84307e-49, 0
16083 3.85745e+06, 3.624e+06
16084 2.30903e-50, 0
16085 3.38468e-50, 0
16086 1.78571e-49, 0
16087 3.85018e+06, 3.624e+06
16088 2.23715e-50, 0
16089 3.27932e-50, 0
16090 1.73012e-49, 0
16091 3.83119e+06, 3.24e+06
16092 2.16752e-50, 0
16093 3.17725e-50, 0
16094 1.67627e-49, 0
16095 3.74904e+06, 1.192e+06
16096 2.10005e-50, 0
16097 3.07835e-50, 0
16098 1.62409e-49, 0
16099 3.73319e+06, 3.24e+06
16100 2.03468e-50, 0
16101 2.98253e-50, 0
16102 1.57354e-49, 0
16103 3.7298e+06, 3.624e+06
16104 1.97135e-50, 0
16105 2.8897e-50, 0
16106 1.52456e-49, 0
16107 3.7265e+06, 3.624e+06
16108 1.90999e-50, 0
16109 2.79975e-50, 0
16110 1.47711e-49, 0
16111 3.72331e+06, 3.624e+06
16112 1.85054e-50, 0
16113 2.7126e-50, 0
16114 1.43113e-49, 0
16115 3.74413e+06, 4.392e+06
16116 1.79294e-50, 0
16117 2.62817e-50, 0
16118 1.38658e-49, 0
16119 3.76429e+06, 4.392e+06
16120 1.73713e-50, 0
16121 2.54636e-50, 0
16122 1.34342e-49, 0
16123 3.78383e+06, 4.392e+06
16124 1.68306e-50, 0
16125 2.4671e-50, 0
16126 1.30161e-49, 0
16127 3.77886e+06, 3.624e+06
16128 1.63067e-50, 0
16129 2.39031e-50, 0
16130 1.26109e-49, 0
16131 3.77404e+06, 3.624e+06
16132 1.57991e-50, 0
16133 2.31591e-50, 0
16134 1.22184e-49, 0
16135 3.76937e+06, 3.624e+06
16136 1.53073e-50, 0
16137 2.24382e-50, 0
16138 1.18381e-49, 0
16139 3.76484e+06, 3.624e+06
16140 1.48309e-50, 0
16141 2.17398e-50, 0
16142 1.14696e-49, 0
16143 3.76046e+06, 3.624e+06
16144 1.43692e-50, 0
16145 2.10631e-50, 0
16146 1.11126e-49, 0
16147 3.74426e+06, 3.24e+06
16148 1.3922e-50, 0
16149 2.04075e-50, 0
16150 1.07667e-49, 0
16151 3.67577e+06, 1.544e+06
16152 1.34886e-50, 0
16153 1.97722e-50, 0
16154 1.04315e-49, 0
16155 3.66221e+06, 3.24e+06
16156 1.30688e-50, 0
16157 1.91568e-50, 0
16158 1.01068e-49, 0
16159 3.66102e+06, 3.624e+06
16160 1.2662e-50, 0
16161 1.85605e-50, 0
16162 9.79224e-50, 0
16163 3.65986e+06, 3.624e+06
16164 1.22678e-50, 0
16165 1.79828e-50, 0
16166 9.48744e-50, 0
16167 3.6468e+06, 3.24e+06
16168 1.1886e-50, 0
16169 1.7423e-50, 0
16170 9.19213e-50, 0
16171 3.62019e+06, 2.792e+06
16172 1.1516e-50, 0
16173 1.68807e-50, 0
16174 8.90601e-50, 0
16175 3.60835e+06, 3.24e+06
16176 1.11576e-50, 0
16177 1.63553e-50, 0
16178 8.62879e-50, 0
16179 3.59689e+06, 3.24e+06
16180 1.08103e-50, 0
16181 1.58462e-50, 0
16182 8.36021e-50, 0
16183 3.57183e+06, 2.792e+06
16184 1.04738e-50, 0
16185 1.53529e-50, 0
16186 8.09998e-50, 0
16187 3.56151e+06, 3.24e+06
16188 1.01478e-50, 0
16189 1.48751e-50, 0
16190 7.84786e-50, 0
16191 3.56345e+06, 3.624e+06
16192 9.8319e-51, 0
16193 1.4412e-50, 0
16194 7.60358e-50, 0
16195 3.56534e+06, 3.624e+06
16196 9.52586e-51, 0
16197 1.39634e-50, 0
16198 7.3669e-50, 0
16199 3.56716e+06, 3.624e+06
16200 9.22935e-51, 0
16201 1.35288e-50, 0
16202 7.1376e-50, 0
16203 3.56893e+06, 3.624e+06
16204 8.94207e-51, 0
16205 1.31077e-50, 0
16206 6.91543e-50, 0
16207 3.57065e+06, 3.624e+06
16208 8.66373e-51, 0
16209 1.26997e-50, 0
16210 6.70017e-50, 0
16211 3.59621e+06, 4.392e+06
16212 8.39406e-51, 0
16213 1.23044e-50, 0
16214 6.49162e-50, 0
16215 3.62098e+06, 4.392e+06
16216 8.13278e-51, 0
16217 1.19214e-50, 0
16218 6.28955e-50, 0
16219 3.64498e+06, 4.392e+06
16220 7.87963e-51, 0
16221 1.15503e-50, 0
16222 6.09378e-50, 0
16223 3.66823e+06, 4.392e+06
16224 7.63437e-51, 0
16225 1.11908e-50, 0
16226 5.9041e-50, 0
16227 3.69076e+06, 4.392e+06
16228 7.39673e-51, 0
16229 1.08425e-50, 0
16230 5.72033e-50, 0
16231 3.71259e+06, 4.392e+06
16232 7.1665e-51, 0
16233 1.0505e-50, 0
16234 5.54227e-50, 0
16235 3.73374e+06, 4.392e+06
16236 6.94343e-51, 0
16237 1.0178e-50, 0
16238 5.36976e-50, 0
16239 3.75423e+06, 4.392e+06
16240 6.7273e-51, 0
16241 9.86119e-51, 0
16242 5.20262e-50, 0
16243 3.77408e+06, 4.392e+06
16244 6.5179e-51, 0
16245 9.55424e-51, 0
16246 5.04068e-50, 0
16247 3.79331e+06, 4.392e+06
16248 6.31502e-51, 0
16249 9.25685e-51, 0
16250 4.88378e-50, 0
16251 3.81195e+06, 4.392e+06
16252 6.11846e-51, 0
16253 8.96871e-51, 0
16254 4.73176e-50, 0
16255 3.83e+06, 4.392e+06
16256 5.92801e-51, 0
16257 8.68955e-51, 0
16258 4.58448e-50, 0
16259 3.8475e+06, 4.392e+06
16260 5.74349e-51, 0
16261 8.41907e-51, 0
16262 4.44178e-50, 0
16263 3.86444e+06, 4.392e+06
16264 5.56471e-51, 0
16265 8.15701e-51, 0
16266 4.30352e-50, 0
16267 3.88087e+06, 4.392e+06
16268 5.3915e-51, 0
16269 7.90311e-51, 0
16270 4.16956e-50, 0
16271 3.89678e+06, 4.392e+06
16272 5.22368e-51, 0
16273 7.65711e-51, 0
16274 4.03978e-50, 0
16275 3.88828e+06, 3.624e+06
16276 5.06109e-51, 0
16277 7.41877e-51, 0
16278 3.91403e-50, 0
16279 3.88006e+06, 3.624e+06
16280 4.90355e-51, 0
16281 7.18785e-51, 0
16282 3.7922e-50, 0
16283 3.87209e+06, 3.624e+06
16284 4.75092e-51, 0
16285 6.96412e-51, 0
16286 3.67416e-50, 0
16287 3.86437e+06, 3.624e+06
16288 4.60304e-51, 0
16289 6.74735e-51, 0
16290 3.5598e-50, 0
16291 3.85688e+06, 3.624e+06
16292 4.45976e-51, 0
16293 6.53732e-51, 0
16294 3.44899e-50, 0
16295 3.84964e+06, 3.624e+06
16296 4.32094e-51, 0
16297 6.33384e-51, 0
16298 3.34164e-50, 0
16299 3.83066e+06, 3.24e+06
16300 4.18645e-51, 0
16301 6.13669e-51, 0
16302 3.23762e-50, 0
16303 3.81227e+06, 3.24e+06
16304 4.05614e-51, 0
16305 5.94567e-51, 0
16306 3.13685e-50, 0
16307 3.71876e+06, 808000
16308 3.92988e-51, 0
16309 5.7606e-51, 0
16310 3.03921e-50, 0
16311 3.70386e+06, 3.24e+06
16312 3.80756e-51, 0
16313 5.58129e-51, 0
16314 2.94461e-50, 0
16315 3.68942e+06, 3.24e+06
16316 3.68904e-51, 0
16317 5.40757e-51, 0
16318 2.85295e-50, 0
16319 3.68738e+06, 3.624e+06
16320 3.57421e-51, 0
16321 5.23925e-51, 0
16322 2.76415e-50, 0
16323 3.68541e+06, 3.624e+06
16324 3.46296e-51, 0
16325 5.07617e-51, 0
16326 2.67811e-50, 0
16327 3.6835e+06, 3.624e+06
16328 3.35517e-51, 0
16329 4.91816e-51, 0
16330 2.59475e-50, 0
16331 3.68165e+06, 3.624e+06
16332 3.25073e-51, 0
16333 4.76507e-51, 0
16334 2.51398e-50, 0
16335 3.67985e+06, 3.624e+06
16336 3.14955e-51, 0
16337 4.61675e-51, 0
16338 2.43573e-50, 0
16339 3.67811e+06, 3.624e+06
16340 3.05151e-51, 0
16341 4.47305e-51, 0
16342 2.35991e-50, 0
16343 3.70034e+06, 4.392e+06
16344 2.95653e-51, 0
16345 4.33382e-51, 0
16346 2.28646e-50, 0
16347 3.69796e+06, 3.624e+06
16348 2.8645e-51, 0
16349 4.19892e-51, 0
16350 2.21529e-50, 0
16351 3.69566e+06, 3.624e+06
16352 2.77534e-51, 0
16353 4.06822e-51, 0
16354 2.14633e-50, 0
16355 3.69343e+06, 3.624e+06
16356 2.68895e-51, 0
16357 3.94159e-51, 0
16358 2.07952e-50, 0
16359 3.67931e+06, 3.24e+06
16360 2.60525e-51, 0
16361 3.8189e-51, 0
16362 2.0148e-50, 0
16363 3.61285e+06, 1.544e+06
16364 2.52416e-51, 0
16365 3.70003e-51, 0
16366 1.95208e-50, 0
16367 3.60124e+06, 3.24e+06
16368 2.44559e-51, 0
16369 3.58486e-51, 0
16370 1.89132e-50, 0
16371 3.60195e+06, 3.624e+06
16372 2.36947e-51, 0
16373 3.47328e-51, 0
16374 1.83245e-50, 0
16375 3.60264e+06, 3.624e+06
16376 2.29572e-51, 0
16377 3.36517e-51, 0
16378 1.77541e-50, 0
16379 3.6033e+06, 3.624e+06
16380 2.22426e-51, 0
16381 3.26042e-51, 0
16382 1.72015e-50, 0
16383 3.62785e+06, 4.392e+06
16384 2.15502e-51, 0
16385 3.15893e-51, 0
16386 1.66661e-50, 0
16387 3.65164e+06, 4.392e+06
16388 2.08794e-51, 0
16389 3.06061e-51, 0
16390 1.61473e-50, 0
16391 3.67468e+06, 4.392e+06
16392 2.02295e-51, 0
16393 2.96534e-51, 0
16394 1.56447e-50, 0
16395 3.69701e+06, 4.392e+06
16396 1.95999e-51, 0
16397 2.87304e-51, 0
16398 1.51577e-50, 0
16399 3.71864e+06, 4.392e+06
16400 1.89898e-51, 0
16401 2.78361e-51, 0
16402 1.46859e-50, 0
16403 3.7396e+06, 4.392e+06
16404 1.83987e-51, 0
16405 2.69696e-51, 0
16406 1.42288e-50, 0
16407 3.75991e+06, 4.392e+06
16408 1.7826e-51, 0
16409 2.61302e-51, 0
16410 1.37859e-50, 0
16411 3.77958e+06, 4.392e+06
16412 1.72711e-51, 0
16413 2.53168e-51, 0
16414 1.33568e-50, 0
16415 3.79865e+06, 4.392e+06
16416 1.67335e-51, 0
16417 2.45288e-51, 0
16418 1.2941e-50, 0
16419 3.81712e+06, 4.392e+06
16420 1.62127e-51, 0
16421 2.37653e-51, 0
16422 1.25382e-50, 0
16423 3.83501e+06, 4.392e+06
16424 1.5708e-51, 0
16425 2.30256e-51, 0
16426 1.21479e-50, 0
16427 3.85235e+06, 4.392e+06
16428 1.52191e-51, 0
16429 2.23088e-51, 0
16430 1.17698e-50, 0
16431 3.86914e+06, 4.392e+06
16432 1.47454e-51, 0
16433 2.16144e-51, 0
16434 1.14035e-50, 0
16435 3.88542e+06, 4.392e+06
16436 1.42864e-51, 0
16437 2.09417e-51, 0
16438 1.10485e-50, 0
16439 3.90119e+06, 4.392e+06
16440 1.38417e-51, 0
16441 2.02898e-51, 0
16442 1.07046e-50, 0
16443 3.91647e+06, 4.392e+06
16444 1.34109e-51, 0
16445 1.96583e-51, 0
16446 1.03714e-50, 0
16447 3.93127e+06, 4.392e+06
16448 1.29934e-51, 0
16449 1.90464e-51, 0
16450 1.00486e-50, 0
16451 3.94561e+06, 4.392e+06
16452 1.2589e-51, 0
16453 1.84535e-51, 0
16454 9.73579e-51, 0
16455 3.9595e+06, 4.392e+06
16456 1.21971e-51, 0
16457 1.78791e-51, 0
16458 9.43275e-51, 0
16459 3.97296e+06, 4.392e+06
16460 1.18175e-51, 0
16461 1.73226e-51, 0
16462 9.13914e-51, 0
16463 3.98601e+06, 4.392e+06
16464 1.14496e-51, 0
16465 1.67834e-51, 0
16466 8.85467e-51, 0
16467 3.99865e+06, 4.392e+06
16468 1.10932e-51, 0
16469 1.6261e-51, 0
16470 8.57905e-51, 0
16471 4.01089e+06, 4.392e+06
16472 1.07479e-51, 0
16473 1.57548e-51, 0
16474 8.31201e-51, 0
16475 4.02275e+06, 4.392e+06
16476 1.04134e-51, 0
16477 1.52644e-51, 0
16478 8.05329e-51, 0
16479 4.03425e+06, 4.392e+06
16480 1.00893e-51, 0
16481 1.47893e-51, 0
16482 7.80262e-51, 0
16483 4.04538e+06, 4.392e+06
16484 9.77522e-52, 0
16485 1.4329e-51, 0
16486 7.55975e-51, 0
16487 4.05617e+06, 4.392e+06
16488 9.47095e-52, 0
16489 1.38829e-51, 0
16490 7.32444e-51, 0
16491 4.06662e+06, 4.392e+06
16492 9.17615e-52, 0
16493 1.34508e-51, 0
16494 7.09645e-51, 0
16495 4.05285e+06, 3.624e+06
16496 8.89052e-52, 0
16497 1.30321e-51, 0
16498 6.87556e-51, 0
16499 4.0395e+06, 3.624e+06
16500 8.61379e-52, 0
16501 1.26265e-51, 0
16502 6.66155e-51, 0
16503 4.01461e+06, 3.24e+06
16504 8.34567e-52, 0
16505 1.22335e-51, 0
16506 6.45419e-51, 0
16507 3.94966e+06, 1.928e+06
16508 8.0859e-52, 0
16509 1.18527e-51, 0
16510 6.2533e-51, 0
16511 3.93953e+06, 3.624e+06
16512 7.83421e-52, 0
16513 1.14837e-51, 0
16514 6.05865e-51, 0
16515 3.9297e+06, 3.624e+06
16516 7.59036e-52, 0
16517 1.11263e-51, 0
16518 5.87007e-51, 0
16519 3.92019e+06, 3.624e+06
16520 7.35409e-52, 0
16521 1.078e-51, 0
16522 5.68735e-51, 0
16523 3.89902e+06, 3.24e+06
16524 7.12519e-52, 0
16525 1.04444e-51, 0
16526 5.51032e-51, 0
16527 3.85061e+06, 2.344e+06
16528 6.9034e-52, 0
16529 1.01193e-51, 0
16530 5.3388e-51, 0
16531 3.83161e+06, 3.24e+06
16532 6.68852e-52, 0
16533 9.80434e-52, 0
16534 5.17262e-51, 0
16535 3.81319e+06, 3.24e+06
16536 6.48033e-52, 0
16537 9.49916e-52, 0
16538 5.01162e-51, 0
16539 3.76746e+06, 2.344e+06
16540 6.27862e-52, 0
16541 9.20349e-52, 0
16542 4.85562e-51, 0
16543 3.75104e+06, 3.24e+06
16544 6.08319e-52, 0
16545 8.91701e-52, 0
16546 4.70448e-51, 0
16547 3.74709e+06, 3.624e+06
16548 5.89384e-52, 0
16549 8.63945e-52, 0
16550 4.55805e-51, 0
16551 3.74326e+06, 3.624e+06
16552 5.71038e-52, 0
16553 8.37054e-52, 0
16554 4.41617e-51, 0
16555 3.73955e+06, 3.624e+06
16556 5.53263e-52, 0
16557 8.10999e-52, 0
16558 4.27871e-51, 0
16559 3.73595e+06, 3.624e+06
16560 5.36042e-52, 0
16561 7.85755e-52, 0
16562 4.14553e-51, 0
16563 3.73246e+06, 3.624e+06
16564 5.19357e-52, 0
16565 7.61297e-52, 0
16566 4.01649e-51, 0
16567 3.75299e+06, 4.392e+06
16568 5.03191e-52, 0
16569 7.37601e-52, 0
16570 3.89147e-51, 0
16571 3.74898e+06, 3.624e+06
16572 4.87528e-52, 0
16573 7.14641e-52, 0
16574 3.77034e-51, 0
16575 3.74509e+06, 3.624e+06
16576 4.72353e-52, 0
16577 6.92397e-52, 0
16578 3.65298e-51, 0
16579 3.74132e+06, 3.624e+06
16580 4.5765e-52, 0
16581 6.70845e-52, 0
16582 3.53928e-51, 0
16583 3.73767e+06, 3.624e+06
16584 4.43405e-52, 0
16585 6.49964e-52, 0
16586 3.42911e-51, 0
16587 3.73413e+06, 3.624e+06
16588 4.29603e-52, 0
16589 6.29732e-52, 0
16590 3.32237e-51, 0
16591 3.7307e+06, 3.624e+06
16592 4.16231e-52, 0
16593 6.10131e-52, 0
16594 3.21896e-51, 0
16595 3.71543e+06, 3.24e+06
16596 4.03275e-52, 0
16597 5.9114e-52, 0
16598 3.11876e-51, 0
16599 3.70063e+06, 3.24e+06
16600 3.90723e-52, 0
16601 5.72739e-52, 0
16602 3.02169e-51, 0
16603 3.6584e+06, 2.344e+06
16604 3.78561e-52, 0
16605 5.54912e-52, 0
16606 2.92763e-51, 0
16607 3.64538e+06, 3.24e+06
16608 3.66777e-52, 0
16609 5.37639e-52, 0
16610 2.8365e-51, 0
16611 3.64471e+06, 3.624e+06
16612 3.55361e-52, 0
16613 5.20904e-52, 0
16614 2.74821e-51, 0
16615 3.64407e+06, 3.624e+06
16616 3.443e-52, 0
16617 5.0469e-52, 0
16618 2.66267e-51, 0
16619 3.64344e+06, 3.624e+06
16620 3.33583e-52, 0
16621 4.88981e-52, 0
16622 2.57979e-51, 0
16623 3.64284e+06, 3.624e+06
16624 3.23199e-52, 0
16625 4.73761e-52, 0
16626 2.49949e-51, 0
16627 3.64225e+06, 3.624e+06
16628 3.13139e-52, 0
16629 4.59014e-52, 0
16630 2.42169e-51, 0
16631 3.64168e+06, 3.624e+06
16632 3.03392e-52, 0
16633 4.44726e-52, 0
16634 2.34631e-51, 0
16635 3.66504e+06, 4.392e+06
16636 2.93949e-52, 0
16637 4.30883e-52, 0
16638 2.27328e-51, 0
16639 3.68767e+06, 4.392e+06
16640 2.84799e-52, 0
16641 4.17471e-52, 0
16642 2.20252e-51, 0
16643 3.68568e+06, 3.624e+06
16644 2.75934e-52, 0
16645 4.04477e-52, 0
16646 2.13396e-51, 0
16647 3.68376e+06, 3.624e+06
16648 2.67345e-52, 0
16649 3.91887e-52, 0
16650 2.06754e-51, 0
16651 3.6819e+06, 3.624e+06
16652 2.59024e-52, 0
16653 3.79689e-52, 0
16654 2.00318e-51, 0
16655 3.6801e+06, 3.624e+06
16656 2.50961e-52, 0
16657 3.6787e-52, 0
16658 1.94083e-51, 0
16659 3.67836e+06, 3.624e+06
16660 2.43149e-52, 0
16661 3.5642e-52, 0
16662 1.88042e-51, 0
16663 3.66471e+06, 3.24e+06
16664 2.35581e-52, 0
16665 3.45325e-52, 0
16666 1.82189e-51, 0
16667 3.61065e+06, 1.928e+06
16668 2.28248e-52, 0
16669 3.34577e-52, 0
16670 1.76518e-51, 0
16671 3.59912e+06, 3.24e+06
16672 2.21144e-52, 0
16673 3.24162e-52, 0
16674 1.71023e-51, 0
16675 3.59989e+06, 3.624e+06
16676 2.1426e-52, 0
16677 3.14072e-52, 0
16678 1.657e-51, 0
16679 3.60064e+06, 3.624e+06
16680 2.07591e-52, 0
16681 3.04296e-52, 0
16682 1.60542e-51, 0
16683 3.60137e+06, 3.624e+06
16684 2.01129e-52, 0
16685 2.94824e-52, 0
16686 1.55545e-51, 0
16687 3.60207e+06, 3.624e+06
16688 1.94869e-52, 0
16689 2.85648e-52, 0
16690 1.50703e-51, 0
16691 3.60275e+06, 3.624e+06
16692 1.88803e-52, 0
16693 2.76756e-52, 0
16694 1.46012e-51, 0
16695 3.60342e+06, 3.624e+06
16696 1.82926e-52, 0
16697 2.68142e-52, 0
16698 1.41468e-51, 0
16699 3.60406e+06, 3.624e+06
16700 1.77232e-52, 0
16701 2.59795e-52, 0
16702 1.37064e-51, 0
16703 3.60468e+06, 3.624e+06
16704 1.71716e-52, 0
16705 2.51709e-52, 0
16706 1.32798e-51, 0
16707 3.60528e+06, 3.624e+06
16708 1.66371e-52, 0
16709 2.43874e-52, 0
16710 1.28664e-51, 0
16711 3.59391e+06, 3.24e+06
16712 1.61192e-52, 0
16713 2.36283e-52, 0
16714 1.24659e-51, 0
16715 3.56895e+06, 2.792e+06
16716 1.56175e-52, 0
16717 2.28928e-52, 0
16718 1.20779e-51, 0
16719 3.57066e+06, 3.624e+06
16720 1.51314e-52, 0
16721 2.21802e-52, 0
16722 1.1702e-51, 0
16723 3.57232e+06, 3.624e+06
16724 1.46604e-52, 0
16725 2.14898e-52, 0
16726 1.13377e-51, 0
16727 3.57393e+06, 3.624e+06
16728 1.4204e-52, 0
16729 2.08209e-52, 0
16730 1.09848e-51, 0
16731 3.57549e+06, 3.624e+06
16732 1.37619e-52, 0
16733 2.01728e-52, 0
16734 1.06429e-51, 0
16735 3.6009e+06, 4.392e+06
16736 1.33336e-52, 0
16737 1.95449e-52, 0
16738 1.03116e-51, 0
16739 3.62553e+06, 4.392e+06
16740 1.29185e-52, 0
16741 1.89366e-52, 0
16742 9.99065e-52, 0
16743 3.64939e+06, 4.392e+06
16744 1.25164e-52, 0
16745 1.83471e-52, 0
16746 9.67967e-52, 0
