DL_SINR 21 -411.664 -169.894 4.39664 6 2600
DL_SINR 21 -411.664 -169.895 4.14453 6 2600
DL_SINR 21 -411.664 -169.896 3.92266 6 2600
DL_SINR 21 -411.663 -169.896 4.11766 6 2600
DL_SINR 21 -411.663 -169.897 4.1497 6 2600
DL_SINR 21 -411.663 -169.898 4.08749 6 2600
DL_SINR 21 -411.663 -169.899 4.05051 6 2600
DL_SINR 21 -411.662 -169.9 3.86983 6 2600
DL_SINR 21 -411.662 -169.9 4.14704 6 2600
DL_SINR 21 -411.662 -169.901 4.30993 6 2600
DL_SINR 21 -411.662 -169.902 4.31759 6 2600
DL_SINR 21 -411.662 -169.903 4.15854 6 2600
DL_SINR 21 -411.661 -169.904 4.51331 6 2600
DL_SINR 21 -411.661 -169.904 4.75456 8 3496
DL_SINR 21 -411.661 -169.905 4.81206 8 3496
DL_SINR 21 -411.661 -169.906 4.63571 6 2600
DL_SINR 21 -411.66 -169.907 4.19793 6 2600
DL_SINR 21 -411.66 -169.908 4.58102 6 2600
DL_SINR 21 -411.66 -169.908 4.63416 6 2600
DL_SINR 21 -411.66 -169.909 4.34886 6 2600
DL_SINR 21 -411.659 -169.91 3.70058 6 2600
DL_SINR 21 -411.659 -169.911 3.59779 6 2600
DL_SINR 21 -411.659 -169.912 3.6696 6 2600
DL_SINR 21 -411.659 -169.912 3.59651 6 2600
DL_SINR 21 -411.658 -169.913 3.73785 6 2600
DL_SINR 21 -411.658 -169.914 3.64566 6 2600
DL_SINR 21 -411.658 -169.915 3.7307 6 2600
DL_SINR 21 -411.658 -169.916 3.6562 6 2600
DL_SINR 21 -411.658 -169.916 3.43814 6 2600
DL_SINR 21 -411.657 -169.917 3.71073 6 2600
DL_SINR 21 -411.657 -169.918 4.12169 6 2600
DL_SINR 21 -411.657 -169.919 4.30578 6 2600
DL_SINR 21 -411.657 -169.92 4.22072 6 2600
DL_SINR 21 -411.656 -169.92 3.77955 6 2600
DL_SINR 21 -411.656 -169.921 4.11992 6 2600
DL_SINR 21 -411.656 -169.922 4.56869 6 2600
DL_SINR 21 -411.656 -169.923 4.79147 8 3496
DL_SINR 21 -411.655 -169.924 4.83698 8 3496
DL_SINR 21 -411.655 -169.924 4.72513 6 2600
DL_SINR 21 -411.655 -169.925 4.46377 6 2600
DL_SINR 21 -411.655 -169.926 4.16208 6 2600
DL_SINR 21 -411.655 -169.927 4.10049 6 2600
DL_SINR 21 -411.654 -169.928 3.75666 6 2600
DL_SINR 21 -411.654 -169.928 4.05293 6 2600
DL_SINR 21 -411.654 -169.929 4.57186 6 2600
DL_SINR 21 -411.654 -169.93 5.11482 8 3496
DL_SINR 21 -411.653 -169.931 5.57732 8 3496
DL_SINR 21 -411.653 -169.932 5.97554 8 3496
DL_SINR 21 -411.653 -169.932 6.31829 8 3496
DL_SINR 21 -411.653 -169.933 6.60803 8 3496
DL_SINR 21 -411.652 -169.934 6.8408 8 3496
DL_SINR 21 -411.652 -169.935 7.00584 8 3496
DL_SINR 21 -411.652 -169.936 7.08672 8 3496
DL_SINR 21 -411.652 -169.936 7.06591 8 3496
DL_SINR 21 -411.651 -169.937 6.93161 8 3496
DL_SINR 21 -411.651 -169.938 6.68059 8 3496
DL_SINR 21 -411.651 -169.939 6.31339 8 3496
DL_SINR 21 -411.651 -169.94 5.82609 8 3496
DL_SINR 21 -411.651 -169.94 5.20334 8 3496
DL_SINR 21 -411.65 -169.941 4.69645 6 2600
DL_SINR 21 -411.65 -169.942 5.02985 8 3496
DL_SINR 21 -411.65 -169.943 5.03613 8 3496
DL_SINR 21 -411.65 -169.944 4.95602 8 3496
DL_SINR 21 -411.649 -169.944 5.38063 8 3496
DL_SINR 21 -411.649 -169.945 5.72551 8 3496
DL_SINR 21 -411.649 -169.946 5.98195 8 3496
DL_SINR 21 -411.649 -169.947 6.12844 8 3496
DL_SINR 21 -411.648 -169.948 6.13911 8 3496
DL_SINR 21 -411.648 -169.948 5.99954 8 3496
DL_SINR 21 -411.648 -169.949 5.71548 8 3496
DL_SINR 21 -411.648 -169.95 5.30315 8 3496
DL_SINR 21 -411.647 -169.951 4.77305 8 3496
DL_SINR 21 -411.647 -169.952 4.12014 6 2600
DL_SINR 21 -411.647 -169.952 3.81618 6 2600
DL_SINR 21 -411.647 -169.953 3.45423 6 2600
DL_SINR 21 -411.647 -169.954 3.36471 6 2600
DL_SINR 21 -411.646 -169.955 4.19129 6 2600
DL_SINR 21 -411.646 -169.956 4.80707 8 3496
DL_SINR 21 -411.646 -169.956 5.20695 8 3496
DL_SINR 21 -411.646 -169.957 5.3594 8 3496
DL_SINR 21 -411.645 -169.958 5.25193 8 3496
DL_SINR 21 -411.645 -169.959 4.91689 8 3496
DL_SINR 21 -411.645 -169.96 5.1124 8 3496
DL_SINR 21 -411.645 -169.96 5.49356 8 3496
DL_SINR 21 -411.644 -169.961 5.71845 8 3496
DL_SINR 21 -411.644 -169.962 5.77859 8 3496
DL_SINR 21 -411.644 -169.963 5.68527 8 3496
DL_SINR 21 -411.644 -169.964 5.46692 8 3496
DL_SINR 21 -411.644 -169.964 5.15289 8 3496
DL_SINR 21 -411.643 -169.965 4.90904 8 3496
DL_SINR 21 -411.643 -169.966 5.19233 8 3496
DL_SINR 21 -411.643 -169.967 5.36707 8 3496
DL_SINR 21 -411.643 -169.968 5.41541 8 3496
DL_SINR 21 -411.642 -169.968 5.32846 8 3496
DL_SINR 21 -411.642 -169.969 5.11133 8 3496
DL_SINR 21 -411.642 -169.97 4.7777 8 3496
DL_SINR 21 -411.642 -169.971 4.33944 6 2600
DL_SINR 21 -411.641 -169.972 3.9103 6 2600
DL_SINR 21 -411.641 -169.972 4.16547 6 2600
DL_SINR 21 -411.641 -169.973 4.44833 6 2600
DL_SINR 21 -411.641 -169.974 4.54866 6 2600
DL_SINR 21 -411.64 -169.975 4.45033 6 2600
DL_SINR 21 -411.64 -169.976 4.64979 6 2600
DL_SINR 21 -411.64 -169.976 4.90353 8 3496
DL_SINR 21 -411.64 -169.977 4.92292 8 3496
DL_SINR 21 -411.64 -169.978 4.64595 6 2600
DL_SINR 21 -411.639 -169.979 4.28784 6 2600
DL_SINR 21 -411.639 -169.98 4.52524 6 2600
DL_SINR 21 -411.639 -169.98 4.3804 6 2600
DL_SINR 21 -411.639 -169.981 4.4367 6 2600
DL_SINR 21 -411.638 -169.982 4.2797 6 2600
DL_SINR 21 -411.638 -169.983 4.97889 8 3496
DL_SINR 21 -411.638 -169.984 5.47853 8 3496
DL_SINR 21 -411.638 -169.984 5.7627 8 3496
DL_SINR 21 -411.637 -169.985 5.79916 8 3496
DL_SINR 21 -411.637 -169.986 5.58057 8 3496
DL_SINR 21 -411.637 -169.987 5.13323 8 3496
DL_SINR 21 -411.637 -169.988 4.47899 6 2600
DL_SINR 21 -411.637 -169.988 3.60019 6 2600
DL_SINR 21 -411.636 -169.989 2.66688 6 2600
DL_SINR 21 -411.636 -169.99 3.18942 6 2600
DL_SINR 21 -411.636 -169.991 3.25834 6 2600
DL_SINR 21 -411.636 -169.992 3.90214 6 2600
DL_SINR 21 -411.635 -169.992 4.31029 6 2600
DL_SINR 21 -411.635 -169.993 4.48797 6 2600
DL_SINR 21 -411.635 -169.994 4.43774 6 2600
DL_SINR 21 -411.635 -169.995 4.17605 6 2600
DL_SINR 21 -411.634 -169.996 3.82234 6 2600
DL_SINR 21 -411.634 -169.996 4.37833 6 2600
DL_SINR 21 -411.634 -169.997 4.85482 8 3496
DL_SINR 21 -411.634 -169.998 5.21027 8 3496
DL_SINR 21 -411.633 -169.999 5.42042 8 3496
DL_SINR 21 -411.633 -170 5.45492 8 3496
DL_SINR 21 -411.633 -170 5.29781 8 3496
DL_SINR 21 -411.633 -170.001 4.9574 8 3496
DL_SINR 21 -411.633 -170.002 4.68215 6 2600
DL_SINR 21 -411.632 -170.003 4.99453 8 3496
DL_SINR 21 -411.632 -170.004 5.10221 8 3496
DL_SINR 21 -411.632 -170.004 5.01614 8 3496
DL_SINR 21 -411.632 -170.005 4.77768 8 3496
DL_SINR 21 -411.631 -170.006 5.14182 8 3496
DL_SINR 21 -411.631 -170.007 5.3884 8 3496
DL_SINR 21 -411.631 -170.008 5.47395 8 3496
DL_SINR 21 -411.631 -170.008 5.34508 8 3496
DL_SINR 21 -411.63 -170.009 4.96443 8 3496
DL_SINR 21 -411.63 -170.01 4.44405 6 2600
DL_SINR 21 -411.63 -170.011 4.77289 8 3496
DL_SINR 21 -411.63 -170.012 4.73446 8 3496
DL_SINR 21 -411.63 -170.012 4.39726 6 2600
DL_SINR 21 -411.629 -170.013 3.82869 6 2600
DL_SINR 21 -411.629 -170.014 3.67693 6 2600
DL_SINR 21 -411.629 -170.015 4.07895 6 2600
DL_SINR 21 -411.629 -170.016 4.42339 6 2600
DL_SINR 21 -411.628 -170.016 4.87105 8 3496
DL_SINR 21 -411.628 -170.017 5.21624 8 3496
DL_SINR 21 -411.628 -170.018 5.46081 8 3496
DL_SINR 21 -411.628 -170.019 5.59669 8 3496
DL_SINR 21 -411.627 -170.02 5.61093 8 3496
DL_SINR 21 -411.627 -170.02 5.49353 8 3496
DL_SINR 21 -411.627 -170.021 5.24295 8 3496
DL_SINR 21 -411.627 -170.022 4.864 8 3496
DL_SINR 21 -411.626 -170.023 4.35971 6 2600
DL_SINR 21 -411.626 -170.024 4.37923 6 2600
DL_SINR 21 -411.626 -170.024 4.50128 6 2600
DL_SINR 21 -411.626 -170.025 5.03489 8 3496
DL_SINR 21 -411.626 -170.026 5.42678 8 3496
DL_SINR 21 -411.625 -170.027 5.66112 8 3496
DL_SINR 21 -411.625 -170.028 5.71845 8 3496
DL_SINR 21 -411.625 -170.028 5.59616 8 3496
DL_SINR 21 -411.625 -170.029 5.31433 8 3496
DL_SINR 21 -411.624 -170.03 4.89964 8 3496
DL_SINR 21 -411.624 -170.031 5.14085 8 3496
DL_SINR 21 -411.624 -170.032 5.42805 8 3496
DL_SINR 21 -411.624 -170.032 5.5436 8 3496
DL_SINR 21 -411.623 -170.033 5.46736 8 3496
DL_SINR 21 -411.623 -170.034 5.20366 8 3496
DL_SINR 21 -411.623 -170.035 4.77288 8 3496
DL_SINR 21 -411.623 -170.036 5.14448 8 3496
DL_SINR 21 -411.622 -170.036 5.37706 8 3496
DL_SINR 21 -411.622 -170.037 5.37131 8 3496
DL_SINR 21 -411.622 -170.038 5.10141 8 3496
DL_SINR 21 -411.622 -170.039 4.57641 6 2600
