DL_SINR 28 61.2748 300.322 5.64216 8 3496
DL_SINR 28 61.2754 300.323 5.07823 8 3496
DL_SINR 28 61.276 300.324 5.36185 8 3496
DL_SINR 28 61.2765 300.324 5.77831 8 3496
DL_SINR 28 61.2771 300.325 6.05095 8 3496
DL_SINR 28 61.2777 300.325 6.16919 8 3496
DL_SINR 28 61.2782 300.326 6.1354 8 3496
DL_SINR 28 61.2788 300.327 5.96442 8 3496
DL_SINR 28 61.2793 300.327 5.66673 8 3496
DL_SINR 28 61.2799 300.328 5.22971 8 3496
DL_SINR 28 61.2805 300.328 4.60415 6 2600
DL_SINR 28 61.281 300.329 3.98586 6 2600
DL_SINR 28 61.2816 300.33 4.35023 6 2600
DL_SINR 28 61.2822 300.33 4.59117 6 2600
DL_SINR 28 61.2827 300.331 4.58824 6 2600
DL_SINR 28 61.2833 300.332 4.66998 6 2600
DL_SINR 28 61.2838 300.332 4.87948 8 3496
DL_SINR 28 61.2844 300.333 4.53572 6 2600
DL_SINR 28 61.285 300.333 5.1974 8 3496
DL_SINR 28 61.2855 300.334 5.87479 8 3496
DL_SINR 28 61.2861 300.335 6.27845 8 3496
DL_SINR 28 61.2867 300.335 6.53426 8 3496
DL_SINR 28 61.2872 300.336 6.68945 8 3496
DL_SINR 28 61.2878 300.336 6.74644 8 3496
DL_SINR 28 61.2884 300.337 6.68756 8 3496
DL_SINR 28 61.2889 300.338 6.4948 8 3496
DL_SINR 28 61.2895 300.338 6.16233 8 3496
DL_SINR 28 61.29 300.339 5.69364 8 3496
DL_SINR 28 61.2906 300.34 5.08852 8 3496
DL_SINR 28 61.2912 300.34 5.48021 8 3496
DL_SINR 28 61.2917 300.341 6.01239 8 3496
DL_SINR 28 61.2923 300.341 6.39459 8 3496
DL_SINR 28 61.2929 300.342 6.53152 8 3496
DL_SINR 28 61.2934 300.343 6.19735 8 3496
DL_SINR 28 61.294 300.343 5.20091 8 3496
DL_SINR 28 61.2945 300.344 5.84368 8 3496
DL_SINR 28 61.2951 300.344 6.49662 8 3496
DL_SINR 28 61.2957 300.345 6.60103 8 3496
DL_SINR 28 61.2962 300.346 6.34574 8 3496
DL_SINR 28 61.2968 300.346 5.84849 8 3496
DL_SINR 28 61.2974 300.347 5.12113 8 3496
DL_SINR 28 61.2979 300.348 4.12347 6 2600
DL_SINR 28 61.2985 300.348 4.2782 6 2600
DL_SINR 28 61.2991 300.349 4.59458 6 2600
DL_SINR 28 61.2996 300.349 4.4815 6 2600
DL_SINR 28 61.3002 300.35 5.12452 8 3496
DL_SINR 28 61.3007 300.351 5.26759 8 3496
DL_SINR 28 61.3013 300.351 5.02768 8 3496
DL_SINR 28 61.3019 300.352 4.52143 6 2600
DL_SINR 28 61.3024 300.352 4.65225 6 2600
DL_SINR 28 61.303 300.353 4.66705 6 2600
