0.5		9	9	5	5	5	9
0.501	5	5	5	5	5	5
0.502	5	5	5	5	5	5
0.503	5	5	5	5	5	5
0.504	5	5	5	5	5	5
0.505	4	4	4	4	4	4
0.506	8	8	9	3	3	3
0.509	8	8	3	3	3	3
0.51	4	4	4	4	4	4
0.511	5	5	5	5	5	5
0.512	5	5	4	4	4	4
0.513	3	3	3	5	5	5
0.514	5	5	5	5	5	5
0.515	5	5	5	5	5	5
0.516	5	5	5	5	5	5
0.517	4	4	4	4	4	4
0.519	5	5	5	5	5	5
0.52	8	8	5	5	5	5
0.521	6	6	6	6	6	6
0.522	7	7	7	7	7	7
0.523	7	7	7	7	7	7
0.524	7	7	7	7	7	7
0.525	6	6	6	7	7	7
0.526	5	5	5	5	5	5
0.527	5	5	5	5	5	5
0.528	5	5	5	5	5	5
0.53	4	4	4	4	4	4
0.531	5	5	5	5	5	5
0.532	5	5	5	5	5	5
0.533	7	7	7	7	7	7
0.534	7	7	7	7	7	7
0.535	7	7	7	7	7	7
0.536	7	7	7	7	7	7
0.537	7	7	7	7	7	7
0.538	8	8	8	8	8	8
0.539	8	8	8	8	8	8
0.54	10	8	8	8	8	9
0.541	8	8	8	8	8	8
0.542	8	8	8	8	8	8
0.543	8	8	8	8	8	8
0.544	8	8	8	8	8	8
0.545	8	8	8	8	8	8
0.546	8	8	8	8	8	8
0.547	8	8	8	8	8	8
0.548	8	8	8	8	8	8
0.549	8	8	8	8	8	8
0.55	8	8	8	8	8	8
0.551	8	8	8	8	8	8
0.552	8	8	8	8	8	8
0.553	8	8	8	8	8	8
0.554	8	8	8	8	8	8
0.555	7	7	7	7	7	7
0.556	7	7	7	7	7	7
0.557	7	7	7	7	7	7
0.558	7	7	7	7	7	7
0.559	7	7	7	7	7	7
0.56	10	10	5	5	5	10
0.561	5	5	5	5	5	5
0.563	5	5	5	5	5	5
0.564	5	5	5	5	5	5
0.565	7	7	7	7	7	7
0.566	7	7	7	7	7	7
0.567	7	7	7	7	7	7
0.568	7	7	7	7	7	7
0.569	8	8	8	8	8	8
0.57	8	8	8	8	8	8
0.571	8	8	8	8	8	8
0.572	8	8	8	8	8	8
0.573	9	9	7	7	7	7
0.574	9	9	8	8	7	7
0.575	7	7	7	7	7	7
0.576	9	7	7	7	7	7
0.577	9	6	6	6	6	6
0.578	9	5	5	5	5	5
0.579	9	5	5	5	5	5
0.58	9	9	9	4	4	4
0.581	9	9	9	4	4	4
0.583	9	9	5	5	5	5
0.584	9	9	9	5	5	5
0.585	9	9	5	5	5	5
0.586	7	7	7	7	7	7
0.587	9	9	7	7	7	7
0.588	9	9	9	7	7	7
0.589	9	9	9	7	7	7
0.59	7	7	7	7	7	7
0.591	8	8	8	8	8	8
0.592	8	8	8	8	8	10
0.593	7	8	8	8	8	8
0.594	8	8	8	8	8	8
0.595	6	8	8	8	8	8
0.596	6	8	8	8	8	8
0.597	5	5	5	5	5	5
0.598	5	5	5	5	5	5
0.599	4	4	4	4	4	4
0.6	5	5	5	9	9	9
0.601	7	7	7	7	7	7
0.602	7	7	7	7	7	7
0.603	7	7	7	7	7	7
0.604	8	8	8	8	8	8
0.605	8	8	8	8	8	8
0.606	8	8	8	8	8	8
0.607	8	8	8	8	8	8
0.608	8	8	8	8	8	8
0.609	8	8	8	8	8	8
0.61	8	8	8	8	8	8
0.611	8	8	8	8	8	8
0.612	8	8	8	8	8	8
0.613	8	8	8	8	8	8
0.614	8	8	8	8	8	8
0.615	8	8	8	8	8	8
0.616	7	7	7	7	7	7
0.617	7	7	7	7	7	7
0.618	7	7	7	7	7	7
0.619	7	7	7	7	7	7
0.62	9	6	6	6	6	6
0.621	7	7	7	7	7	7
0.622	5	5	5	7	7	7
0.623	5	5	5	5	7	7
0.624	4	4	4	4	4	4
0.627	4	4	4	4	4	4
0.628	5	5	5	5	5	5
0.629	5	5	5	5	5	5
0.63	6	6	6	6	6	6
0.631	7	7	7	7	7	7
0.632	7	7	7	7	7	7
0.633	7	7	7	7	7	7
0.634	7	7	7	7	7	7
0.635	6	6	6	6	6	6
0.636	5	5	5	5	5	5
0.637	4	4	4	4	4	4
0.639	10	5	5	5	5	5
0.64	8	8	5	5	5	9
0.641	10	6	6	6	6	6
0.642	10	8	8	7	7	9
0.643	7	7	7	7	7	7
0.644	7	7	7	7	7	7
0.645	8	8	8	8	8	8
0.646	8	8	8	8	8	8
0.647	8	8	8	8	8	8
0.648	8	8	8	8	8	8
0.649	8	8	8	8	8	8
0.65	9	9	9	9	9	9
0.651	9	9	9	9	9	9
0.652	9	9	9	9	9	9
0.653	9	9	9	9	9	9
0.654	9	9	9	9	9	9
0.655	9	9	9	9	9	9
0.656	9	9	9	9	9	9
0.657	9	9	9	9	9	9
0.658	9	9	9	9	9	9
0.659	9	9	9	9	9	9
0.66	9	9	9	9	9	9
0.661	9	9	9	9	9	9
0.662	9	9	9	9	10	10
0.663	9	9	9	9	9	9
0.664	9	9	9	9	10	10
0.665	9	9	9	9	10	10
0.666	9	9	9	9	9	9
0.667	9	9	9	9	9	9
0.668	9	9	9	9	9	9
0.669	9	9	9	9	9	9
0.67	9	9	9	9	9	9
0.671	9	9	9	9	9	9
0.672	9	9	9	9	9	9
0.673	9	9	9	9	9	9
0.674	9	9	9	9	9	9
0.675	9	9	9	9	9	9
0.676	9	9	9	9	9	9
0.677	8	8	8	8	8	8
0.678	8	8	8	8	8	8
0.679	8	8	8	8	8	8
0.68	7	7	8	8	9	9
0.681	8	8	8	8	8	8
0.682	8	8	8	8	8	8
0.683	8	8	8	8	8	8
0.684	7	7	7	7	7	7
0.685	7	7	7	7	7	7
0.686	7	7	7	7	7	7
0.687	7	7	7	7	7	7
0.688	5	5	5	5	5	5
0.689	5	5	5	5	5	5
0.692	5	5	5	5	5	5
0.693	5	5	5	5	5	5
0.694	6	6	6	6	6	6
0.695	5	5	5	5	5	5
0.696	5	5	5	5	5	5
0.697	5	5	5	5	5	5
0.698	4	4	4	4	4	4
0.7	7	5	5	5	5	5
0.701	5	5	5	5	5	5
0.702	5	5	5	5	5	5
0.703	6	6	6	4	4	4
0.704	8	4	4	4	4	4
0.706	9	4	4	4	4	4
0.707	5	5	5	5	5	5
0.708	9	5	5	5	5	5
0.709	9	5	5	5	5	5
0.71	5	5	5	5	5	5
0.711	7	7	7	7	7	7
0.712	9	6	6	6	6	6
0.713	7	7	7	7	7	7
0.714	9	7	7	7	7	7
0.715	7	7	7	7	7	7
0.716	7	7	7	7	7	7
0.717	7	7	7	7	7	7
0.718	7	7	7	7	7	7
0.719	7	7	7	7	7	7
0.72	9	9	7	7	7	7
0.721	7	7	7	7	7	7
0.722	7	7	7	7	7	7
0.723	7	7	7	7	7	7
0.724	7	7	7	7	7	7
0.725	9	9	7	7	7	7
0.726	7	7	7	7	7	7
0.727	7	7	7	7	7	7
0.728	5	5	5	5	5	5
0.73	5	5	5	5	5	5
0.731	7	7	7	7	7	7
0.732	7	7	7	7	7	7
0.733	7	7	7	7	7	7
0.734	8	8	8	8	8	8
0.735	7	7	7	7	7	7
0.736	9	9	7	7	7	7
0.737	7	7	7	7	7	7
0.738	7	7	7	7	7	7
0.739	7	7	7	7	7	7
0.74	9	9	9	7	7	7
0.741	9	9	9	7	7	7
0.742	9	9	7	7	7	7
0.743	7	7	7	7	7	7
0.744	5	5	5	5	5	5
0.745	9	9	5	5	5	5
0.747	5	5	5	5	5	5
0.748	9	9	6	6	6	6
0.749	6	6	6	6	6	6
0.75	9	9	6	6	6	6
0.751	5	5	5	5	5	5
0.752	5	5	5	5	5	5
0.753	5	5	5	5	5	5
0.754	9	9	5	5	5	5
0.755	5	5	5	5	5	5
0.756	4	4	4	4	4	4
0.759	4	4	4	4	4	4
0.76	9	9	5	5	5	5
0.761	5	5	5	5	5	5
0.762	9	9	9	9	5	5
0.763	8	5	5	5	5	5
0.764	9	9	9	6	6	6
0.765	9	9	9	6	6	6
0.766	8	8	7	7	7	7
0.767	7	7	7	7	7	7
0.768	7	7	7	7	7	7
0.769	7	7	7	7	7	7
0.77	7	7	7	7	7	7
0.771	7	7	7	7	7	7
0.772	7	7	7	7	7	7
0.773	7	7	7	7	7	7
0.774	7	7	7	7	7	7
0.775	7	7	7	7	7	7
0.776	5	5	5	5	5	5
0.777	4	4	4	4	4	4
0.778	4	4	4	4	4	4
0.779	5	5	5	5	5	5
0.78	5	5	8	8	8	8
0.781	7	7	10	10	8	8
0.782	7	7	7	7	7	7
0.783	7	7	8	8	8	8
0.784	8	8	8	8	8	8
0.785	8	8	8	8	8	8
0.786	8	8	8	8	8	8
0.787	8	8	8	8	8	8
0.788	8	8	8	8	8	8
0.789	8	8	8	8	8	8
0.79	8	8	8	8	8	8
0.791	9	9	9	9	9	9
0.792	9	9	9	9	9	9
0.793	9	9	9	9	9	9
0.794	9	9	8	8	8	8
0.795	8	8	8	8	8	8
0.796	8	8	8	8	8	8
0.797	8	8	8	8	8	8
0.798	8	8	8	8	8	8
0.799	8	8	8	8	8	8
0.8	9	9	8	8	10	10
0.801	8	8	8	8	8	8
0.802	8	8	8	8	8	8
0.803	8	8	8	8	8	8
0.804	8	8	8	8	8	8
0.805	8	8	8	8	8	8
0.806	8	8	8	8	8	8
0.807	8	8	8	8	8	8
0.808	8	8	8	8	8	8
0.809	8	8	8	8	8	8
0.81	8	8	8	8	8	8
0.811	7	7	7	7	7	7
0.812	7	7	7	7	7	7
0.813	7	7	7	7	7	7
0.814	7	7	7	7	7	7
0.815	7	7	7	7	7	7
0.816	7	7	7	7	7	7
0.817	5	5	5	5	5	5
0.818	5	5	5	5	5	5
0.819	5	5	5	5	5	5
0.82	9	4	4	4	4	4
0.821	4	4	4	4	4	4
0.823	4	4	4	4	4	4
0.824	5	5	5	5	5	5
0.825	5	5	5	5	5	5
0.826	5	5	5	5	5	5
0.827	5	5	5	5	5	5
0.828	6	6	6	6	6	6
0.829	6	6	6	6	6	6
0.83	7	7	7	7	7	7
0.831	7	7	7	7	7	7
0.832	5	5	5	5	5	5
0.833	5	5	5	5	5	5
0.835	7	7	7	7	4	4
0.836	7	7	7	7	5	5
0.837	7	7	7	7	7	7
0.838	9	7	7	7	7	7
0.839	9	7	7	7	7	7
0.84	7	7	7	7	7	7
