2.661 	1 	34.2452
2.661 	2 	37.5576
2.662 	3 	35.0589
2.662 	4 	33.8543
2.662 	5 	26.6416
2.662 	0 	35.7513
2.662 	1 	34.9628
2.662 	2 	35.3147
2.663 	4 	33.8981
2.663 	0 	30.4498
2.663 	1 	30.1373
2.663 	2 	27.5949
2.663 	3 	26.7713
2.701 	0 	34.8068
2.701 	4 	31.9898
2.701 	5 	35.8902
2.701 	1 	28.0012
2.701 	2 	39.1035
2.701 	3 	37.2113
2.702 	5 	34.2209
2.702 	0 	37.5161
2.702 	1 	35.8981
2.702 	2 	32.4579
2.702 	3 	35.6057
2.702 	4 	32.7504
2.703 	0 	28.5599
2.703 	1 	18.2809
2.703 	2 	28.8909
2.703 	3 	29.2514
2.703 	4 	27.644
2.703 	5 	31.1087
2.704 	0 	31.1102
2.704 	1 	33.8993
2.704 	2 	34.0636
2.704 	3 	24.7585
2.704 	4 	33.7317
2.704 	5 	34.3019
2.705 	1 	28.0751
2.705 	5 	35.775
2.705 	0 	34.0691
2.705 	2 	38.8598
2.705 	3 	37.248
2.705 	4 	31.5809
2.706 	0 	37.1057
2.706 	1 	35.6732
2.706 	2 	29.2515
2.706 	3 	29.5382
2.706 	4 	26.9083
2.706 	5 	31.1935
2.707 	2 	34.0992
2.707 	3 	27.9901
2.707 	0 	34.0532
2.707 	1 	26.5526
2.741 	2 	36.5622
2.741 	4 	33.3509
2.741 	5 	37.0519
2.741 	0 	38.2801
2.741 	1 	36.7107
2.741 	3 	34.0985
2.742 	1 	33.8981
2.742 	2 	29.8512
2.742 	3 	35.2679
2.742 	0 	28.6992
2.742 	4 	28.2556
2.742 	5 	27.4181
2.743 	0 	26.0763
2.743 	1 	33.1839
2.743 	2 	28.3071
2.781 	0 	37.5123
2.781 	3 	35.7482
2.781 	1 	37.1755
2.781 	2 	39.2774
2.781 	4 	29.0815
2.781 	5 	29.9986
2.782 	0 	34.5222
2.782 	3 	31.4135
2.782 	4 	31.6939
2.782 	1 	27.912
2.782 	2 	36.0686
2.782 	5 	32.7947
2.783 	0 	29.4443
2.821 	3 	35.7019
2.821 	1 	36.6556
2.821 	4 	26.8385
2.821 	5 	35.9131
2.821 	0 	38.0279
2.821 	2 	37.5226
2.822 	5 	32.6455
2.822 	1 	35.8012
2.822 	4 	31.6505
2.822 	0 	26.2941
2.822 	2 	29.5974
2.822 	3 	29.4155
2.861 	3 	37.1143
2.861 	4 	34.5112
2.861 	1 	36.4401
2.861 	0 	38.3602
2.861 	2 	35.5501
2.861 	5 	38.9676
2.862 	0 	36.5621
2.862 	1 	34.369
2.862 	2 	35.8027
2.862 	3 	35.4819
2.862 	4 	33.1629
2.862 	5 	37.6628
2.863 	0 	29.9048
2.863 	1 	30.3474
2.863 	2 	22.1831
2.863 	3 	24.154
2.863 	4 	29.3366
2.863 	5 	28.3372
2.864 	0 	26.725
2.864 	1 	36.2058
2.864 	2 	33.495
2.864 	3 	29.5355
2.864 	4 	25.2734
2.864 	5 	35.5825
2.865 	2 	32.7461
2.865 	3 	36.9095
2.865 	4 	34.8023
2.865 	5 	31.7887
2.865 	0 	38.087
2.865 	1 	30.1779
2.866 	2 	35.5375
2.866 	3 	35.5058
2.866 	0 	29.7335
2.866 	1 	30.286
2.866 	4 	29.1572
2.866 	5 	28.8641
2.867 	5 	35.9001
2.867 	0 	37.9271
2.867 	1 	29.8037
2.867 	2 	36.6995
2.867 	3 	28.8431
2.867 	4 	31.7978
2.868 	1 	24.814
2.868 	2 	33.103
2.868 	3 	36.7098
2.868 	4 	34.9736
2.868 	5 	32.2724
2.868 	0 	36.615
2.869 	1 	35.6882
2.869 	2 	33.1675
2.869 	3 	26.8479
2.869 	0 	29.5056
2.869 	4 	28.9194
2.869 	5 	29.2869
2.87 	0 	36.5882
4.501 	0 	28.7054
4.501 	1 	25.188
4.501 	2 	23.5782
4.501 	3 	34.9601
4.501 	4 	33.2374
4.501 	5 	20.2592
4.502 	3 	34.9278
4.502 	0 	22.6166
4.502 	1 	19.8055
4.502 	2 	15.9968
4.502 	4 	16.5401
4.502 	5 	17.3918
4.503 	1 	26.7766
4.503 	2 	23.7253
4.503 	3 	34.8915
4.503 	4 	33.1799
4.503 	5 	22.6987
4.503 	0 	22.6307
4.504 	3 	34.8511
4.504 	0 	22.6411
4.504 	1 	19.6725
4.504 	2 	16.6189
4.504 	4 	16.5314
4.504 	5 	17.311
4.505 	1 	27.9175
4.505 	2 	23.7611
4.505 	3 	34.8065
4.505 	4 	33.1111
4.505 	5 	24.2168
4.505 	0 	22.648
4.506 	3 	34.7575
4.506 	0 	22.6512
4.506 	1 	19.5136
4.506 	2 	17.1607
4.506 	4 	16.511
4.506 	5 	17.1995
4.507 	2 	23.6845
4.507 	3 	34.7041
4.507 	4 	33.0302
4.507 	5 	25.3074
4.507 	0 	22.6508
4.507 	1 	19.4238
4.508 	3 	34.6461
4.508 	4 	32.9851
4.508 	0 	22.6467
4.508 	1 	19.3268
4.508 	2 	17.6382
4.508 	5 	17.0548
4.509 	1 	29.513
4.509 	2 	23.4861
4.509 	3 	34.5833
4.509 	4 	32.9368
4.509 	5 	26.1478
4.509 	0 	22.6391
4.51 	3 	34.5156
4.51 	0 	22.6278
4.51 	1 	19.1098
4.51 	2 	18.0626
4.51 	4 	16.4368
4.51 	5 	16.874
4.511 	1 	30.1048
4.511 	3 	34.4427
4.511 	4 	32.8302
4.511 	5 	26.8221
4.511 	0 	22.6128
4.511 	2 	18.2577
4.512 	3 	34.3645
4.512 	0 	22.5942
4.512 	1 	18.8594
4.512 	2 	18.4424
4.512 	4 	16.3833
4.512 	5 	16.6532
4.513 	0 	22.5718
4.513 	1 	18.7206
4.513 	2 	18.6175
4.513 	3 	13.5253
4.513 	4 	16.3526
4.513 	5 	16.5261
4.514 	0 	22.5456
4.514 	1 	18.5718
4.514 	2 	18.7836
4.514 	3 	13.7777
4.514 	4 	16.3193
4.514 	5 	16.3869
4.515 	0 	22.5157
4.515 	1 	18.4125
4.515 	2 	18.9414
4.515 	3 	14.009
4.515 	4 	16.2833
4.515 	5 	16.2346
4.516 	0 	22.4819
4.516 	1 	18.2417
4.516 	2 	19.0912
4.516 	3 	14.2217
4.516 	4 	16.2447
4.516 	5 	16.068
4.517 	0 	22.4442
4.517 	1 	18.0587
4.541 	0 	34.6243
4.541 	1 	33.1408
4.541 	2 	29.0036
4.541 	3 	25.6872
4.541 	4 	28.5224
4.541 	5 	29.8008
4.542 	0 	19.8013
4.542 	1 	12.7317
4.542 	2 	21.0764
4.542 	3 	16.4919
4.542 	4 	14.1726
4.542 	5 	13.6287
4.543 	0 	34.728
4.543 	1 	33.1272
4.543 	4 	27.8485
4.543 	5 	29.751
4.543 	2 	21.0968
4.543 	3 	16.5083
4.544 	1 	33.1124
4.544 	4 	27.465
4.544 	5 	29.717
4.544 	0 	19.3656
4.544 	2 	21.1136
4.544 	3 	16.5213
4.545 	0 	19.1249
4.545 	1 	14.5914
4.545 	2 	21.1269
4.545 	3 	16.5309
4.545 	4 	13.7476
4.545 	5 	15.0631
4.546 	0 	18.8667
4.546 	1 	15.0581
4.546 	2 	21.1367
4.546 	3 	16.5373
4.546 	4 	13.592
4.546 	5 	15.4546
4.547 	0 	18.5887
4.547 	1 	15.474
4.547 	2 	21.143
4.547 	3 	16.5406
4.581 	0 	33.9949
4.581 	1 	25.7213
4.581 	2 	34.6787
4.581 	3 	35.2671
4.581 	4 	11.1985
4.581 	5 	20.7757
4.582 	0 	19.8054
4.582 	1 	19.8102
4.582 	2 	18.9006
4.582 	3 	14.8717
4.582 	4 	11.5869
4.582 	5 	20.816
4.583 	0 	19.9774
4.621 	0 	30.8237
4.621 	1 	32.418
4.621 	2 	33.8869
4.621 	3 	35.1612
4.621 	4 	18.329
4.621 	5 	18.8479
4.622 	0 	21.8691
4.622 	1 	11.515
4.622 	2 	15.3667
4.622 	3 	8.56558
4.622 	4 	18.4148
4.622 	5 	18.6617
4.623 	0 	21.833
4.661 	0 	35.9467
4.661 	1 	28.8354
4.661 	2 	31.1815
4.661 	3 	17.7606
4.661 	4 	20.0429
4.661 	5 	18.8533
4.662 	0 	15.112
4.662 	1 	19.1369
4.662 	2 	16.939
4.701 	0 	33.1318
4.701 	1 	32.1421
4.701 	2 	35.9616
4.701 	3 	35.2877
4.701 	4 	34.0059
4.701 	5 	35.0553
4.702 	0 	19.7519
4.702 	1 	15.1497
4.702 	2 	13.178
4.702 	3 	20.0182
4.702 	4 	17.2864
4.702 	5 	20.6558
4.703 	1 	32.3419
4.703 	0 	19.8278
4.703 	2 	13.4978
4.703 	3 	20.0278
4.703 	4 	17.107
4.703 	5 	20.5802
4.704 	0 	19.8983
4.704 	1 	14.3091
4.704 	2 	13.7881
4.704 	3 	20.0352
4.704 	4 	16.9172
4.741 	0 	33.1361
4.741 	1 	32.0368
4.741 	2 	32.9218
4.741 	3 	18.306
4.741 	4 	15.3133
4.741 	5 	16.2123
4.742 	0 	19.5945
4.742 	1 	18.9178
4.742 	2 	16.0579
4.781 	0 	35.2002
4.781 	1 	27.0047
4.781 	2 	33.309
4.781 	3 	13.536
4.781 	4 	16.3905
4.781 	5 	22.9305
4.782 	0 	9.16219
4.782 	1 	18.5957
4.782 	2 	6.26952
4.782 	3 	13.9086
4.782 	4 	16.2382
4.782 	5 	22.9604
4.821 	0 	28.4434
4.821 	1 	29.205
4.821 	2 	35.1649
4.821 	3 	17.059
4.821 	4 	17.7252
4.821 	5 	20.9788
4.822 	0 	16.276
4.861 	0 	33.0836
4.861 	1 	31.5919
4.861 	2 	27.874
4.861 	3 	29.4011
4.861 	4 	35.1055
4.861 	5 	18.9553
4.862 	0 	15.4984
4.862 	1 	15.6963
4.862 	2 	20.5751
4.862 	3 	16.4586
4.862 	4 	20.9793
4.862 	5 	19.1841
4.863 	0 	33.23
4.863 	1 	31.9518
4.863 	2 	26.4465
4.863 	3 	28.8952
4.863 	4 	35.3145
4.863 	5 	25.9395
4.864 	0 	15.3382
4.864 	1 	15.2789
4.864 	2 	20.7494
4.864 	3 	17.0143
4.864 	4 	20.9434
4.864 	5 	19.593
4.865 	0 	15.2531
4.865 	1 	15.0368
4.865 	2 	20.831
4.865 	3 	17.2661
4.865 	4 	20.9192
4.865 	5 	19.7761
4.866 	0 	15.1644
4.866 	1 	14.7686
4.866 	2 	20.9088
4.866 	3 	17.5028
4.866 	4 	20.8906
4.866 	5 	19.9467
4.867 	0 	15.072
4.867 	1 	14.4703
4.867 	2 	20.9831
4.867 	3 	17.7258
4.867 	4 	20.8576
4.867 	5 	20.1057
4.868 	0 	14.9758
