Time	RB	Sinr
2.888 	5 	16.2782
2.888 	1 	22.2189
2.888 	3 	19.1673
2.888 	4 	17.819
2.889 	0 	15.6395
2.889 	1 	22.2024
2.889 	2 	19.9633
2.889 	3 	19.34
2.889 	4 	18.3817
2.889 	5 	18.1197
2.89 	0 	15.0926
2.89 	1 	22.1822
2.89 	2 	19.908
2.89 	3 	19.5006
2.89 	4 	18.8762
2.89 	5 	18.2835
2.891 	1 	18.3621
2.891 	3 	15.9738
2.891 	0 	15.5211
2.891 	2 	21.107
2.891 	5 	16.3149
2.891 	4 	19.3165
2.892 	0 	15.7433
2.892 	2 	21.1146
2.892 	3 	11.9488
2.892 	5 	16.3139
2.892 	1 	22.1302
2.892 	4 	19.7127
2.893 	0 	15.9492
2.893 	1 	13.939
2.893 	2 	21.1187
2.893 	3 	11.5158
2.893 	5 	16.3062
2.893 	4 	14.2548
2.894 	1 	18.4402
2.894 	3 	16.4494
2.894 	0 	16.1404
2.894 	2 	21.1194
2.894 	5 	16.2919
2.894 	4 	14.1167
2.895 	0 	16.4915
2.895 	1 	18.4545
2.895 	2 	13.7671
2.895 	3 	16.5902
2.895 	5 	13.7803
2.895 	4 	13.9678
2.896 	0 	16.4036
2.896 	1 	18.4629
2.896 	3 	16.7231
2.896 	5 	14.1056
2.896 	2 	13.1738
2.896 	4 	13.8072
2.897 	2 	21.1006
2.897 	1 	12.1122
2.897 	0 	13.875
2.897 	3 	10.3789
2.897 	4 	10.679
2.897 	5 	10.4503
2.898 	1 	18.4624
2.898 	3 	16.967
2.898 	5 	14.6865
2.898 	0 	14.4788
2.898 	2 	12.4351
2.898 	4 	13.447
2.899 	1 	21.816
2.899 	2 	12.0129
2.899 	0 	14.0063
2.899 	3 	9.92778
2.899 	4 	10.2028
2.899 	5 	10.1237
2.9 	3 	17.1844
2.9 	0 	14.2534
2.9 	1 	11.2354
2.9 	2 	11.546
2.9 	4 	13.0258
2.9 	5 	9.94327
4.501 	1 	18.6253
4.501 	2 	15.2566
4.501 	3 	17.8397
4.501 	4 	20.6097
4.501 	5 	12.7765
4.501 	0 	14.437
4.502 	1 	18.4351
4.502 	2 	15.444
4.502 	3 	17.8145
4.502 	4 	20.6538
4.502 	5 	12.8146
4.502 	0 	14.4118
4.503 	1 	18.2321
4.503 	2 	15.6181
4.503 	3 	17.7836
4.503 	4 	20.6936
4.503 	5 	12.8508
4.503 	0 	14.3808
4.504 	1 	18.015
4.504 	2 	15.7799
4.504 	3 	17.7469
4.504 	4 	20.7292
4.504 	5 	12.8851
4.504 	0 	14.3442
4.505 	1 	17.7822
4.505 	2 	15.9303
4.505 	3 	17.7045
4.505 	4 	20.7606
4.505 	5 	12.9173
4.505 	0 	14.3017
4.506 	1 	17.5321
4.506 	2 	16.0702
4.506 	3 	17.6561
4.506 	4 	20.788
4.506 	5 	12.9472
4.506 	0 	14.2533
4.507 	1 	17.2626
4.507 	2 	16.2002
4.507 	3 	17.6017
4.507 	4 	20.8115
4.507 	5 	12.9749
4.507 	0 	14.199
4.508 	0 	13.9828
4.508 	1 	16.9711
4.508 	2 	16.3209
4.508 	3 	17.5413
4.508 	4 	20.831
4.508 	5 	13.0001
4.509 	0 	14.0636
4.509 	1 	16.6544
4.509 	2 	16.4329
4.509 	3 	17.4746
4.509 	4 	20.8466
4.509 	5 	13.0228
4.51 	0 	14.1377
4.51 	1 	16.3086
4.51 	2 	16.5367
4.51 	3 	17.4014
4.51 	4 	20.8584
4.51 	5 	13.0428
4.511 	1 	15.9287
4.511 	2 	16.6326
4.511 	0 	13.919
4.511 	3 	12.0477
4.511 	4 	11.8805
4.511 	5 	7.95563
4.512 	2 	16.7211
4.512 	0 	13.8324
4.512 	1 	3.15939
4.512 	3 	12.0596
4.512 	4 	11.9708
4.512 	5 	7.53568
4.513 	2 	16.8024
4.513 	0 	13.7389
4.513 	1 	2.23858
4.513 	3 	12.0686
4.513 	4 	12.0539
4.513 	5 	7.06602
4.514 	1 	14.5071
4.514 	2 	16.8768
4.514 	0 	13.638
4.514 	3 	12.0747
4.514 	4 	12.13
4.514 	5 	6.53472
4.515 	1 	13.8975
4.515 	0 	13.5295
4.515 	2 	2.84946
4.515 	3 	12.0779
4.515 	4 	12.1995
4.515 	5 	5.92475
4.516 	1 	13.184
4.516 	0 	13.413
4.516 	2 	3.17898
4.516 	3 	12.0783
4.516 	4 	12.2625
4.516 	5 	5.21055
4.517 	1 	12.3254
4.517 	0 	13.2881
4.517 	2 	3.46266
4.517 	3 	12.076
4.517 	4 	12.3192
4.517 	5 	4.3512
4.518 	1 	11.2499
4.518 	0 	13.1544
4.518 	2 	3.70725
4.518 	3 	12.0709
4.518 	4 	12.3698
4.518 	5 	3.27501
4.519 	1 	9.8127
4.519 	0 	13.0113
4.519 	2 	3.91786
4.519 	3 	12.0632
4.519 	4 	12.4145
4.519 	5 	1.83793
4.52 	1 	7.64519
4.52 	0 	12.8583
4.52 	2 	4.09837
4.52 	3 	12.0529
4.52 	4 	12.4534
4.52 	5 	-0.326316
4.521 	0 	14.5591
4.521 	1 	3.11452
4.521 	2 	17.2241
4.521 	3 	16.0974
4.521 	4 	20.7406
4.521 	5 	13.0542
4.522 	1 	2.34665
4.522 	2 	17.2508
4.522 	3 	15.9223
4.522 	4 	20.7074
4.522 	5 	13.0329
4.522 	0 	12.5195
4.523 	0 	14.5645
4.523 	2 	17.2721
4.523 	3 	15.7348
4.523 	4 	20.6704
4.523 	5 	13.0072
4.523 	1 	4.00798
4.524 	0 	14.5593
4.524 	1 	9.65214
4.524 	2 	17.2881
4.524 	3 	15.5339
4.524 	4 	20.6295
4.524 	5 	12.977
4.525 	0 	14.5488
4.525 	1 	11.13
4.525 	2 	17.2989
4.525 	3 	15.3184
4.525 	4 	20.5846
4.525 	5 	12.9421
4.526 	0 	14.533
4.526 	1 	12.2267
4.526 	2 	17.3044
4.526 	3 	15.0868
4.526 	4 	20.5358
4.526 	5 	12.9022
4.527 	0 	14.5119
4.527 	1 	13.0977
4.527 	2 	17.3047
4.527 	3 	14.8373
4.527 	4 	20.483
4.527 	5 	12.8571
4.528 	1 	13.8189
4.528 	2 	17.2999
4.528 	4 	20.426
4.528 	5 	12.8066
4.528 	0 	11.165
4.528 	3 	11.8799
4.529 	0 	14.4536
4.529 	1 	14.4332
4.529 	2 	17.29
4.529 	4 	20.3649
4.529 	5 	12.7504
4.529 	3 	11.8475
4.53 	0 	14.4162
4.53 	1 	14.9674
4.53 	2 	17.2749
4.53 	3 	13.958
4.53 	4 	20.2994
4.53 	5 	12.6882
4.531 	2 	17.2546
4.531 	0 	10.2078
4.531 	1 	7.75074
4.531 	3 	11.7759
4.531 	4 	12.5203
4.531 	5 	7.3871
4.532 	0 	9.82577
4.532 	1 	8.04775
4.532 	2 	4.54939
4.532 	3 	11.7368
4.532 	4 	12.4943
4.532 	5 	7.80049
4.533 	0 	9.40245
4.533 	1 	8.32353
4.533 	2 	4.45916
4.533 	3 	11.6955
4.533 	4 	12.4629
4.533 	5 	8.17209
4.534 	2 	17.1625
4.534 	0 	8.92912
4.534 	1 	8.58044
4.534 	3 	11.652
4.534 	4 	12.4259
4.534 	5 	8.50858
4.535 	0 	8.39374
4.535 	1 	8.82049
4.535 	2 	4.21191
4.535 	3 	11.6065
4.535 	4 	12.3834
4.535 	5 	8.8151
4.536 	0 	7.77907
4.536 	1 	9.04531
4.536 	2 	4.05138
4.536 	3 	11.5588
4.536 	4 	12.3352
4.536 	5 	9.09567
4.537 	2 	17.0221
4.537 	0 	7.05922
4.537 	1 	9.25632
4.537 	3 	11.5091
4.537 	4 	12.2812
4.537 	5 	9.35351
4.538 	2 	16.9641
4.538 	0 	6.19266
4.538 	1 	9.4547
4.538 	3 	11.4575
4.538 	4 	12.2213
4.538 	5 	9.59119
4.539 	2 	16.9004
4.539 	0 	5.10636
4.539 	1 	9.64149
4.539 	3 	11.4038
4.539 	4 	12.1553
4.539 	5 	9.81089
4.54 	0 	13.7112
4.54 	1 	18.1571
4.54 	2 	16.8308
4.54 	3 	11.3483
4.54 	4 	12.0831
4.54 	5 	10.0144
4.541 	0 	13.6032
4.541 	1 	18.3586
4.541 	2 	16.7551
4.541 	4 	19.2596
4.541 	5 	11.4871
4.541 	3 	11.2908
4.542 	0 	13.4871
4.542 	1 	18.5472
4.542 	2 	16.6731
4.542 	3 	0.191125
4.542 	4 	19.1312
4.542 	5 	11.3138
4.543 	0 	13.3627
4.543 	1 	18.7239
4.543 	2 	16.5847
4.543 	4 	18.996
4.543 	5 	11.1253
4.543 	3 	11.1705
4.544 	0 	13.2293
4.544 	1 	18.8898
4.544 	2 	16.4895
4.544 	4 	18.8537
4.544 	5 	10.9199
4.544 	3 	11.1078
4.545 	0 	13.0864
4.545 	1 	19.0455
4.545 	2 	16.3873
4.545 	4 	18.7038
4.545 	5 	10.6955
4.545 	3 	11.0433
4.546 	0 	12.9334
4.546 	1 	19.192
4.546 	2 	16.2778
4.546 	4 	18.5459
4.546 	5 	10.4498
4.546 	3 	10.9772
4.547 	0 	12.7696
4.547 	1 	19.3296
4.547 	2 	16.1606
4.547 	3 	9.49114
4.547 	4 	18.3795
4.547 	5 	10.1797
4.548 	0 	12.5942
4.548 	1 	19.4591
4.548 	2 	16.0355
4.548 	3 	10.35
4.548 	4 	18.204
4.548 	5 	9.88135
4.549 	0 	12.4061
4.549 	1 	19.5809
4.549 	2 	15.9018
4.549 	3 	11.06
4.549 	4 	18.0187
4.549 	5 	9.5501
4.55 	2 	15.7591
4.55 	0 	8.26077
4.55 	1 	11.1206
4.55 	3 	10.6979
4.55 	4 	10.9582
4.55 	5 	11.3981
4.551 	2 	15.6069
4.551 	0 	8.78427
4.551 	1 	11.2143
4.551 	3 	10.6247
4.551 	4 	10.7965
4.551 	5 	11.4867
4.552 	2 	15.4445
4.552 	0 	9.24519
4.552 	1 	11.3024
4.552 	3 	10.5503
4.552 	4 	10.6236
4.552 	5 	11.568
4.553 	2 	15.2712
4.553 	0 	9.65573
4.553 	1 	11.3852
4.553 	3 	10.4747
4.553 	4 	10.4383
4.553 	5 	11.6422
4.554 	2 	15.086
4.554 	0 	10.0248
4.554 	1 	11.4628
4.554 	3 	10.3981
4.554 	4 	10.2397
4.554 	5 	11.7097
4.555 	2 	14.8881
4.555 	0 	10.3589
4.555 	1 	11.5355
4.555 	3 	10.3206
4.555 	4 	10.0265
4.555 	5 	11.7707
4.556 	2 	14.6762
4.556 	0 	10.6633
4.556 	1 	11.6033
4.556 	3 	10.2422
4.556 	4 	9.7973
4.556 	5 	11.8254
4.557 	2 	14.449
4.557 	0 	10.9419
4.557 	1 	11.6665
4.557 	3 	10.1631
4.557 	4 	9.55031
4.557 	5 	11.8739
4.558 	0 	11.1979
4.558 	1 	11.7251
4.558 	2 	3.5206
4.558 	3 	10.0834
4.558 	4 	9.28342
4.558 	5 	11.9164
4.559 	0 	11.4339
4.559 	1 	11.7793
4.559 	2 	4.08659
4.559 	3 	10.0032
4.559 	4 	8.99411
4.559 	5 	11.9529
4.56 	0 	8.94379
4.56 	1 	20.5086
4.56 	2 	13.6576
4.56 	3 	15.055
4.56 	4 	14.9906
4.56 	5 	11.9838
4.561 	0 	8.38929
4.561 	1 	20.5616
4.561 	2 	13.3493
4.561 	3 	15.257
4.561 	4 	14.5656
4.561 	5 	12.0089
4.562 	0 	7.74852
4.562 	1 	20.6101
4.562 	2 	13.0133
4.562 	3 	15.4445
4.562 	4 	14.0952
4.562 	5 	12.0284
4.563 	0 	6.99166
4.563 	1 	20.6542
4.563 	2 	12.6453
4.563 	3 	15.6185
4.563 	4 	13.5692
4.563 	5 	12.0424
4.564 	0 	6.06969
4.564 	1 	20.694
4.564 	2 	12.2393
4.564 	3 	15.7803
4.564 	4 	12.973
4.564 	5 	6.16764
4.565 	0 	4.89313
4.565 	1 	20.7296
4.565 	2 	11.7879
4.565 	3 	15.9307
4.565 	4 	12.2852
4.565 	5 	7.1193
4.566 	0 	3.27006
4.566 	1 	20.7611
4.566 	2 	11.2806
4.566 	3 	16.0706
4.566 	4 	11.4729
4.566 	5 	7.9087
4.567 	1 	20.7885
4.567 	2 	10.703
4.567 	3 	16.2006
4.567 	4 	10.4805
4.567 	5 	8.58386
4.567 	0 	12.7977
4.568 	1 	20.8119
4.568 	2 	10.0339
4.568 	3 	16.3213
4.568 	4 	9.20395
4.568 	5 	9.17408
4.568 	0 	12.9184
4.569 	1 	20.8314
4.569 	2 	9.24026
4.569 	3 	16.4333
4.569 	4 	7.40824
4.569 	5 	9.69855
4.569 	0 	13.0304
4.57 	0 	13.1342
4.57 	1 	12.106
4.57 	2 	7.96911
4.57 	3 	9.12795
4.57 	4 	1.83816
4.57 	5 	11.9873
4.571 	0 	13.2301
4.571 	1 	12.1128
4.571 	2 	8.20409
4.571 	3 	9.05327
4.571 	4 	-0.326088
4.571 	5 	11.9574
4.572 	0 	13.3186
4.572 	1 	12.1158
4.572 	2 	8.42697
4.572 	3 	8.98019
4.572 	4 	-4.83089
4.572 	5 	11.922
4.573 	4 	7.37341
4.573 	0 	13.3999
4.573 	1 	12.1152
4.573 	2 	8.63865
4.573 	3 	8.90889
4.573 	5 	11.8808
4.574 	4 	9.0918
4.574 	0 	13.4743
4.574 	1 	12.111
4.574 	2 	8.83993
4.574 	3 	8.83959
4.574 	5 	11.8338
4.575 	4 	10.303
4.575 	0 	13.5421
4.575 	1 	12.1031
4.575 	2 	9.03148
4.575 	3 	8.77248
4.575 	5 	11.7808
4.576 	4 	11.2347
4.576 	0 	13.6036
4.576 	1 	12.0916
4.576 	2 	9.21392
4.576 	3 	8.70774
4.576 	5 	11.7218
4.577 	3 	17.0618
4.577 	4 	11.9886
4.577 	0 	13.6589
4.577 	1 	12.0765
4.577 	2 	9.38781
4.577 	5 	11.6566
4.578 	1 	20.836
4.578 	3 	17.1111
4.578 	4 	12.6193
4.578 	0 	13.7082
4.578 	2 	9.5536
4.578 	5 	11.585
4.579 	1 	20.8179
4.579 	3 	17.1546
4.579 	4 	13.1592
4.579 	0 	13.7516
4.579 	2 	9.71175
4.579 	5 	11.5068
4.58 	0 	10.3752
4.58 	1 	20.796
4.58 	2 	9.92214
4.58 	3 	17.1924
4.58 	4 	13.6293
4.58 	5 	13.3111
4.581 	0 	10.7022
4.581 	1 	20.7704
4.581 	2 	10.5689
4.581 	3 	17.2245
4.581 	4 	14.0439
4.581 	5 	13.531
4.582 	0 	11.0008
4.582 	1 	20.741
4.582 	2 	11.1245
4.582 	3 	17.2512
4.582 	4 	14.4134
4.582 	5 	13.7399
4.583 	0 	11.2745
4.583 	1 	20.7078
4.583 	2 	11.6101
4.583 	3 	17.2725
4.583 	4 	14.7452
4.583 	5 	13.9386
4.584 	0 	11.5264
4.584 	1 	20.6708
4.584 	2 	12.04
4.584 	3 	17.2885
4.584 	4 	15.0451
4.584 	5 	14.1278
4.585 	0 	11.7589
4.585 	1 	20.6299
4.585 	2 	12.4244
4.585 	3 	17.2993
4.585 	4 	15.3175
4.585 	5 	14.3082
4.586 	1 	20.5851
4.586 	2 	12.7711
4.586 	3 	17.3048
4.586 	4 	15.566
4.586 	5 	14.4803
4.586 	0 	13.9018
4.587 	3 	17.3052
4.587 	0 	13.9022
4.587 	1 	11.7222
4.587 	2 	10.7407
4.587 	4 	9.0959
4.587 	5 	10.6083
4.588 	0 	13.8974
4.588 	1 	11.6658
4.588 	2 	10.8436
4.588 	3 	8.17907
4.588 	4 	9.35374
4.588 	5 	10.4556
4.589 	0 	13.8874
4.589 	1 	11.6054
4.589 	2 	10.9413
4.589 	3 	8.15967
4.589 	4 	9.59142
4.589 	5 	10.2921
4.59 	3 	17.2753
4.59 	0 	13.8723
4.59 	1 	11.5409
4.59 	2 	11.0342
4.59 	4 	9.81112
4.59 	5 	10.1167
4.591 	3 	17.255
4.591 	4 	16.5328
4.591 	0 	13.852
4.591 	1 	11.4723
4.591 	2 	11.1222
4.591 	5 	9.92859
4.592 	0 	13.8266
4.592 	1 	11.3994
4.592 	2 	11.2055
4.592 	3 	8.1263
4.592 	4 	10.2033
4.592 	5 	9.72661
4.593 	0 	13.7959
4.593 	1 	11.3221
4.593 	2 	11.2843
4.593 	3 	8.12339
4.593 	4 	10.3786
4.593 	5 	9.50942
4.594 	0 	13.7599
4.594 	1 	11.2405
4.594 	2 	11.3587
4.594 	3 	8.12451
4.594 	4 	10.5414
4.594 	5 	9.27546
4.595 	0 	13.7186
4.595 	1 	11.1543
4.595 	2 	11.4286
4.595 	3 	8.12958
4.595 	4 	10.6928
4.595 	5 	9.02281
4.596 	1 	19.9045
4.596 	3 	17.0748
4.596 	4 	17.1716
4.596 	5 	15.8359
4.596 	0 	13.6718
4.596 	2 	11.4943
4.597 	3 	17.0225
4.597 	4 	17.2698
4.597 	5 	15.9411
4.597 	0 	13.5322
4.597 	1 	19.8109
4.597 	2 	15.1285
4.598 	5 	16.0417
4.598 	0 	13.619
4.598 	1 	19.712
4.598 	2 	15.2589
4.598 	3 	16.9646
4.598 	4 	17.3594
4.599 	0 	13.6986
4.599 	1 	19.6078
4.599 	2 	15.3796
4.599 	3 	16.9009
4.599 	4 	17.4409
4.599 	5 	16.1378
4.6 	0 	13.7712
4.6 	1 	19.4978
4.6 	4 	17.5147
4.6 	5 	16.2294
4.6 	2 	15.4912
4.6 	3 	16.8312
4.601 	0 	13.3525
4.601 	1 	10.5347
4.601 	2 	11.7607
4.601 	3 	8.23649
4.601 	4 	11.3984
4.601 	5 	6.94054
4.602 	5 	16.4001
4.602 	0 	13.2706
4.602 	1 	10.4128
4.602 	2 	11.802
4.602 	3 	8.26566
4.602 	4 	11.4869
4.603 	0 	13.1821
4.603 	1 	10.285
4.603 	2 	11.8394
4.603 	3 	8.2976
4.603 	4 	11.5682
4.603 	5 	5.88828
4.604 	0 	13.0869
4.604 	1 	10.1512
4.604 	2 	11.8729
4.604 	3 	8.33212
4.604 	4 	11.6425
4.604 	5 	5.23965
4.605 	0 	12.9847
4.605 	1 	10.011
4.605 	2 	11.9026
4.605 	3 	8.36901
4.605 	4 	11.71
4.605 	5 	4.47163
4.606 	5 	16.6933
4.606 	0 	12.8752
4.606 	1 	9.8642
4.606 	2 	11.9285
4.606 	3 	8.40807
4.606 	4 	11.771
4.607 	5 	16.7571
4.607 	0 	12.758
4.607 	1 	9.71041
4.607 	2 	11.9505
4.607 	3 	8.44909
4.607 	4 	11.8256
4.608 	5 	16.8172
4.608 	0 	12.6329
4.608 	1 	9.5493
4.608 	2 	11.9688
4.608 	3 	8.49185
4.608 	4 	11.8741
4.609 	5 	16.8738
4.609 	0 	12.4992
4.609 	1 	9.38045
4.609 	2 	11.9833
4.609 	3 	8.53615
4.609 	4 	11.9166
4.61 	3 	15.7596
4.61 	5 	16.9267
4.61 	0 	12.3565
4.61 	1 	9.20344
4.61 	2 	11.9939
4.61 	4 	11.9532
4.611 	5 	16.9762
4.611 	0 	14.1601
4.611 	1 	17.8233
4.611 	2 	16.2259
4.611 	3 	15.6073
4.611 	4 	17.8846
4.612 	5 	17.0222
4.612 	1 	17.616
4.612 	0 	12.0419
4.612 	2 	12.0039
4.612 	3 	8.67617
4.612 	4 	12.0091
4.613 	5 	1.96733
4.613 	2 	12.0031
4.613 	3 	8.72453
4.613 	0 	11.8686
4.613 	4 	12.0287
4.613 	1 	8.61808
4.614 	1 	8.40274
4.614 	2 	11.9985
4.614 	3 	8.77341
4.614 	4 	12.0427
4.614 	5 	3.25201
4.614 	0 	11.6834
4.615 	3 	8.8226
4.615 	4 	12.0511
4.615 	5 	4.23661
4.615 	0 	11.4855
4.615 	1 	8.17601
4.615 	2 	11.99
4.616 	0 	11.2736
4.616 	1 	7.93695
4.621 	0 	13.9136
4.621 	1 	14.9911
4.621 	2 	16.2546
4.621 	3 	13.3497
4.621 	4 	17.6025
4.621 	5 	17.2845
4.622 	0 	13.8565
4.622 	1 	14.566
4.622 	2 	16.2268
4.622 	3 	13.0138
4.622 	4 	17.5421
4.622 	5 	17.297
4.623 	0 	13.793
4.623 	1 	14.0957
4.623 	2 	16.1933
4.623 	3 	12.6457
4.623 	4 	17.4754
4.623 	5 	17.3062
4.624 	0 	13.7229
4.624 	1 	13.5696
4.624 	2 	16.1541
4.624 	3 	12.2398
4.624 	4 	17.4023
4.624 	5 	17.3121
4.625 	0 	13.646
4.625 	1 	12.9734
4.625 	2 	16.1091
4.625 	3 	11.7883
4.625 	4 	17.3225
4.625 	5 	17.3146
4.626 	0 	13.5621
4.626 	1 	12.2857
4.626 	2 	16.0582
4.626 	3 	11.281
4.626 	4 	17.236
4.626 	5 	17.3137
4.627 	1 	11.4733
4.627 	0 	7.30036
4.627 	2 	11.5655
4.627 	3 	9.37429
4.627 	4 	11.7221
4.627 	5 	9.3511
4.628 	0 	13.3719
4.628 	1 	10.481
4.628 	2 	15.938
4.628 	4 	17.0416
4.628 	5 	17.3016
4.628 	3 	9.41238
4.629 	0 	13.2651
4.629 	1 	9.20439
4.629 	2 	11.4308
4.629 	3 	9.44862
4.629 	4 	11.5853
4.629 	5 	9.76538
4.63 	1 	7.40867
4.63 	0 	4.86435
4.63 	2 	11.3556
4.63 	3 	9.48289
4.63 	4 	11.507
4.63 	5 	9.9506
4.631 	0 	3.60782
4.631 	1 	1.06888
4.631 	2 	11.275
4.631 	3 	9.51506
4.631 	4 	11.422
4.631 	5 	10.1228
4.632 	0 	1.83501
4.632 	1 	-0.0345841
4.632 	2 	11.1886
4.632 	3 	9.54504
4.632 	4 	11.3299
4.632 	5 	10.2831
4.633 	0 	-1.20106
4.633 	1 	-1.47114
4.633 	2 	11.0964
4.633 	3 	9.57269
4.633 	4 	11.2304
4.633 	5 	10.4323
4.634 	0 	12.5945
4.634 	1 	-3.55352
4.634 	2 	10.9979
4.634 	3 	9.59791
4.634 	4 	11.1231
4.634 	5 	10.5711
4.635 	0 	12.4288
4.635 	1 	9.09224
4.635 	2 	10.893
4.635 	3 	9.62059
4.635 	4 	11.0078
4.635 	5 	10.7002
4.636 	0 	12.2507
4.636 	1 	10.3034
4.636 	2 	10.7812
4.636 	3 	9.6406
4.636 	4 	10.8839
4.636 	5 	10.8202
4.637 	0 	12.0592
4.637 	1 	11.2351
4.637 	2 	10.6624
4.637 	3 	9.65786
4.637 	4 	10.751
4.637 	5 	10.9316
4.638 	0 	11.853
4.638 	1 	11.9891
4.638 	2 	14.9145
4.638 	4 	15.5347
4.638 	5 	17.024
4.638 	3 	9.67222
4.639 	0 	11.6306
4.639 	1 	12.6197
4.639 	2 	14.7652
4.639 	3 	9.15202
4.639 	4 	15.3192
4.639 	5 	16.9746
4.64 	0 	11.3902
4.64 	1 	13.1596
4.64 	2 	14.6053
4.64 	3 	9.92256
4.64 	4 	15.0876
4.64 	5 	16.9209
4.641 	0 	11.1298
4.641 	1 	13.6297
4.641 	2 	14.434
4.641 	4 	14.8381
4.641 	5 	16.8627
4.641 	3 	9.69687
4.642 	0 	10.8467
4.642 	1 	14.0443
4.642 	2 	14.2504
4.642 	4 	14.5686
4.642 	5 	16.8
4.642 	3 	9.69853
4.643 	1 	14.4138
4.643 	0 	8.20738
4.643 	2 	9.77237
4.643 	3 	9.69673
4.643 	4 	9.72684
4.643 	5 	11.4406
4.644 	1 	14.7456
4.644 	0 	8.63726
4.644 	2 	9.5887
4.644 	3 	9.6913
4.644 	4 	9.50965
4.644 	5 	11.5016
4.645 	1 	15.0455
4.645 	0 	9.02174
4.645 	2 	9.39268
4.645 	3 	9.68213
4.645 	4 	9.27568
4.645 	5 	11.5564
4.646 	1 	15.3179
4.646 	0 	9.36839
4.646 	2 	9.18316
4.646 	3 	9.66907
4.646 	4 	9.02304
4.646 	5 	11.6051
4.647 	1 	15.5664
4.647 	0 	9.68296
4.647 	2 	8.95876
4.647 	3 	9.65197
4.647 	4 	8.74945
4.647 	5 	11.6479
4.648 	1 	15.7938
4.648 	0 	9.96993
4.648 	2 	8.71792
4.648 	3 	9.63068
4.648 	4 	8.45213
4.648 	5 	11.6849
4.649 	1 	16.0025
4.649 	0 	10.2328
4.649 	2 	8.45869
4.649 	3 	9.605
4.649 	4 	8.12762
4.649 	5 	11.7163
4.65 	1 	16.1942
4.65 	0 	10.4745
4.65 	2 	8.17877
4.65 	3 	9.57479
4.65 	4 	7.77158
4.65 	5 	11.742
4.651 	1 	16.3707
4.651 	0 	10.6973
4.651 	2 	7.87535
4.651 	3 	9.53983
4.651 	4 	7.37841
4.651 	5 	11.7623
4.652 	1 	16.5332
4.652 	0 	10.9031
4.652 	2 	7.54491
4.652 	3 	9.49992
4.652 	4 	6.94076
4.652 	5 	11.777
4.653 	1 	16.683
4.653 	2 	10.8914
4.653 	3 	14.4966
4.653 	4 	8.51002
4.653 	5 	15.7471
4.653 	0 	11.0935
4.654 	1 	16.821
4.654 	2 	10.3605
4.654 	3 	14.6731
4.654 	4 	7.05645
4.654 	5 	15.6108
4.654 	0 	11.2699
4.655 	5 	15.4658
4.655 	1 	16.948
4.655 	2 	9.75067
4.655 	3 	14.8366
4.655 	0 	11.4335
4.655 	4 	5.23988
4.656 	1 	17.0648
4.656 	2 	9.03613
4.656 	0 	11.5851
4.656 	3 	9.28597
4.656 	4 	4.47186
4.656 	5 	11.7823
4.657 	1 	17.1721
4.657 	0 	11.7258
4.657 	2 	5.27593
4.657 	3 	9.21752
4.657 	4 	3.53304
4.657 	5 	11.7701
4.658 	1 	17.2702
4.658 	0 	11.8562
4.658 	2 	4.62002
4.658 	3 	9.14241
4.658 	4 	2.32853
4.658 	5 	11.7526
4.659 	1 	17.3599
4.659 	0 	11.9769
4.659 	2 	3.84322
4.659 	3 	9.06028
4.659 	4 	0.651017
4.659 	5 	11.7297
4.66 	1 	17.4414
4.66 	0 	12.0885
4.66 	2 	2.89278
4.66 	3 	8.97067
4.66 	4 	-2.1229
4.66 	5 	11.7013
4.661 	0 	7.14934
4.661 	1 	17.5151
4.661 	2 	-1.10053
4.661 	3 	15.5947
4.661 	4 	9.49195
4.661 	5 	14.3719
4.662 	0 	7.86419
4.662 	1 	17.5814
4.662 	2 	-1.72502
4.662 	3 	15.6896
4.662 	4 	10.3508
4.662 	5 	14.1424
4.663 	0 	8.47388
4.663 	1 	17.6406
4.663 	2 	3.25709
4.663 	3 	15.7767
4.663 	4 	11.0609
4.663 	5 	13.8955
4.664 	0 	9.00432
4.664 	1 	17.6929
4.664 	2 	5.50995
4.664 	3 	15.8563
4.664 	4 	11.6645
4.664 	5 	13.629
4.665 	1 	17.7386
4.665 	2 	6.97964
4.665 	4 	12.188
4.665 	0 	12.5256
4.665 	3 	8.39144
4.665 	5 	11.4744
4.666 	1 	17.7778
4.666 	2 	8.06971
4.666 	3 	15.9944
4.666 	4 	12.6489
4.666 	0 	12.5912
4.666 	5 	11.4112
4.667 	1 	17.8107
4.667 	2 	8.93442
4.667 	3 	16.0534
4.667 	4 	13.0594
4.667 	0 	12.6502
4.667 	5 	11.3418
4.668 	1 	17.8374
4.668 	2 	9.64939
4.668 	0 	12.7027
4.668 	3 	7.91152
4.668 	4 	5.70081
4.668 	5 	11.2658
4.669 	1 	17.8581
4.669 	2 	10.2574
4.669 	0 	12.7489
4.669 	3 	7.72299
4.669 	4 	6.27368
4.669 	5 	11.1832
4.67 	1 	17.8729
4.67 	2 	10.7849
4.67 	0 	12.789
4.67 	3 	7.51757
4.67 	4 	6.77426
4.67 	5 	11.0937
4.671 	1 	17.8819
4.671 	2 	11.2495
4.671 	3 	16.2263
4.671 	0 	12.8231
4.671 	4 	7.2176
4.671 	5 	10.9969
4.672 	1 	17.8851
4.672 	3 	16.2545
4.672 	4 	14.6016
4.672 	0 	12.8513
4.672 	2 	5.70385
4.672 	5 	10.8926
4.673 	1 	17.8826
4.673 	3 	16.277
